state,election_date,county,precinct,contest_name,votes_for,votes_against,total,pct_for
NC,2022-11-08,WAKE,01-07A,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,54,11,65,83.08
NC,2022-11-08,WAKE,01-09,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,435,145,580,75.0
NC,2022-11-08,WAKE,01-10,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,543,207,750,72.4
NC,2022-11-08,WAKE,01-11,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,733,299,1032,71.03
NC,2022-11-08,WAKE,01-12,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,572,250,822,69.59
NC,2022-11-08,WAKE,01-13,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,524,128,652,80.37
NC,2022-11-08,WAKE,01-14,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,905,248,1153,78.49
NC,2022-11-08,WAKE,01-15,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,447,229,676,66.12
NC,2022-11-08,WAKE,01-16,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,714,250,964,74.07
NC,2022-11-08,WAKE,01-17,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,301,127,428,70.33
NC,2022-11-08,WAKE,01-18,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,543,258,801,67.79
NC,2022-11-08,WAKE,01-19,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,247,38,285,86.67
NC,2022-11-08,WAKE,01-20,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,443,86,529,83.74
NC,2022-11-08,WAKE,01-21,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,633,240,873,72.51
NC,2022-11-08,WAKE,01-22,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,536,110,646,82.97
NC,2022-11-08,WAKE,01-23,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,502,127,629,79.81
NC,2022-11-08,WAKE,01-25,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,93,22,115,80.87
NC,2022-11-08,WAKE,01-26,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,310,71,381,81.36
NC,2022-11-08,WAKE,01-27,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,562,133,695,80.86
NC,2022-11-08,WAKE,01-28,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,843,240,1083,77.84
NC,2022-11-08,WAKE,01-29,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,683,340,1023,66.76
NC,2022-11-08,WAKE,01-30,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,328,199,527,62.24
NC,2022-11-08,WAKE,01-31,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,482,145,627,76.87
NC,2022-11-08,WAKE,01-32,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,417,187,604,69.04
NC,2022-11-08,WAKE,01-33,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,546,199,745,73.29
NC,2022-11-08,WAKE,01-34,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,271,61,332,81.63
NC,2022-11-08,WAKE,01-35,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,280,58,338,82.84
NC,2022-11-08,WAKE,01-36,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,579,281,860,67.33
NC,2022-11-08,WAKE,01-37,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,429,227,656,65.4
NC,2022-11-08,WAKE,01-38,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,377,175,552,68.3
NC,2022-11-08,WAKE,01-39,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,362,153,515,70.29
NC,2022-11-08,WAKE,01-40,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,625,131,756,82.67
NC,2022-11-08,WAKE,01-41,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,474,138,612,77.45
NC,2022-11-08,WAKE,01-42,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,465,298,763,60.94
NC,2022-11-08,WAKE,01-43,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,398,201,599,66.44
NC,2022-11-08,WAKE,01-44,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,578,243,821,70.4
NC,2022-11-08,WAKE,01-45,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,305,210,515,59.22
NC,2022-11-08,WAKE,01-46,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,323,81,404,79.95
NC,2022-11-08,WAKE,01-47,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,477,329,806,59.18
NC,2022-11-08,WAKE,01-48,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,572,200,772,74.09
NC,2022-11-08,WAKE,01-49,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,482,196,678,71.09
NC,2022-11-08,WAKE,01-50,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,441,80,521,84.64
NC,2022-11-08,WAKE,01-51,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,235,126,361,65.1
NC,2022-11-08,WAKE,02-01,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,725,390,1115,65.02
NC,2022-11-08,WAKE,02-02,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,1056,791,1847,57.17
NC,2022-11-08,WAKE,02-03,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,544,390,934,58.24
NC,2022-11-08,WAKE,02-04,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,521,379,900,57.89
NC,2022-11-08,WAKE,02-05,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,296,173,469,63.11
NC,2022-11-08,WAKE,02-06,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,506,385,891,56.79
NC,2022-11-08,WAKE,03-00,WAKE COUNTY COMMUNITY COLLEGE BONDS REFERENDUM,1399,702,2101,66.59
