state_fips,county_fips,share65,frac,medinc
01,001,0.1429,0.3933,56580.0
01,003,0.1899,0.2957,52387.0
01,005,0.1733,0.5558,31433.0
01,007,0.1524,0.3974,40767.0
01,009,0.1737,0.2213,50487.0
01,011,0.1532,0.4617,28251.0
01,013,0.1856,0.5337,33868.0
01,015,0.1642,0.4259,42091.0
01,017,0.1854,0.5292,35560.0
01,019,0.2170,0.1557,39144.0
01,021,0.1536,0.3361,42767.0
01,023,0.2142,0.5066,35089.0
01,025,0.1837,0.5249,37317.0
01,027,0.1948,0.3398,38908.0
01,029,0.1855,0.1390,42136.0
01,031,0.1611,0.4587,46858.0
01,033,0.1900,0.3535,41171.0
01,035,0.2123,0.5334,29981.0
01,037,0.2105,0.4791,36078.0
01,039,0.1997,0.2885,36355.0
01,041,0.1801,0.4368,36759.0
01,043,0.1778,0.1436,39290.0
01,045,0.1576,0.4692,45294.0
01,047,0.1639,0.4356,29682.0
01,049,0.1614,0.3222,37305.0
01,051,0.1417,0.4123,53548.0
01,053,0.1681,0.5309,36840.0
01,055,0.1780,0.3598,42145.0
01,057,0.1996,0.2666,37085.0
01,059,0.1612,0.3686,38535.0
01,061,0.1944,0.2835,36289.0
01,063,0.1948,0.3152,25398.0
01,065,0.1764,0.5067,35470.0
01,067,0.2096,0.4552,42501.0
01,069,0.1651,0.4743,43568.0
01,071,0.1890,0.1957,40201.0
01,073,0.1460,0.5596,48415.0
01,075,0.2110,0.2461,36520.0
01,077,0.1874,0.2656,43008.0
01,079,0.1744,0.3917,41771.0
01,081,0.1069,0.4844,46442.0
01,083,0.1428,0.3806,55060.0
01,085,0.1727,0.4049,31117.0
01,087,0.1770,0.3189,29522.0
01,089,0.1400,0.5109,59117.0
01,091,0.1869,0.5337,35389.0
01,093,0.2048,0.1506,34977.0
01,095,0.1644,0.3108,40599.0
01,097,0.1494,0.5423,42530.0
01,099,0.1833,0.5341,35163.0
01,101,0.1372,0.5472,42666.0
01,103,0.1628,0.3930,47234.0
01,105,0.1824,0.4544,26218.0
01,107,0.1747,0.5496,33160.0
01,109,0.1423,0.5426,34442.0
01,111,0.1966,0.3925,37333.0
01,113,0.1294,0.5795,36124.0
01,115,0.1568,0.2472,53558.0
01,117,0.1360,0.3614,70879.0
01,119,0.1631,0.4187,25931.0
01,121,0.1657,0.4956,37911.0
01,123,0.2009,0.4526,39051.0
01,125,0.1211,0.5100,47868.0
01,127,0.1822,0.1949,37305.0
01,129,0.1755,0.5133,42658.0
01,131,0.1781,0.4233,23014.0
01,133,0.2084,0.1143,36497.0
02,013,0.0848,0.7453,57015.0
02,016,0.0578,0.7644,80695.0
02,020,0.0943,0.6155,77791.0
02,050,0.0674,0.3129,44849.0
02,060,0.1239,0.6654,66373.0
02,068,0.0957,0.3188,73000.0
02,070,0.0836,0.4742,50753.0
02,090,0.0864,0.4751,70881.0
02,100,0.1912,0.3685,57876.0
02,105,0.1895,0.6378,53726.0
02,110,0.1122,0.5426,82892.0
02,122,0.1477,0.3321,62025.0
02,130,0.1334,0.5463,65314.0
02,150,0.0889,0.6791,67515.0
02,158,0.0559,0.1621,33511.0
02,164,0.0991,0.5594,42120.0
02,170,0.0999,0.3447,76601.0
02,180,0.0742,0.4134,52952.0
02,185,0.0587,0.6320,70834.0
02,188,0.0710,0.3663,53774.0
02,195,0.1648,0.4483,63098.0
02,198,0.1384,0.6144,45305.0
02,220,0.1349,0.5678,68472.0
02,230,0.1314,0.2790,65878.0
02,240,0.1252,0.4192,60203.0
02,261,0.1150,0.4795,70101.0
02,275,0.2006,0.4895,54500.0
02,282,0.1575,0.7155,53795.0
02,290,0.1299,0.4537,37755.0
04,001,0.1411,0.4259,31072.0
04,003,0.2044,0.5634,43451.0
04,005,0.1113,0.6126,51955.0
04,007,0.2733,0.5445,41346.0
04,009,0.1282,0.6170,44169.0
04,011,0.1201,0.5597,58854.0
04,012,0.3755,0.5740,34835.0
04,013,0.1409,0.5838,56017.0
04,015,0.2800,0.3643,40360.0
04,017,0.1635,0.6190,37658.0
04,019,0.1809,0.5858,47107.0
04,021,0.1862,0.5768,50888.0
04,023,0.1619,0.2792,34893.0
04,025,0.2883,0.3245,47220.0
04,027,0.1766,0.5021,40426.0
05,001,0.1787,0.4427,41179.0
05,003,0.1890,0.4715,39871.0
05,005,0.3048,0.0945,36902.0
05,007,0.1295,0.4179,60294.0
05,009,0.2006,0.1117,40909.0
05,011,0.1827,0.5882,37331.0
05,013,0.2027,0.4216,40526.0
05,015,0.2143,0.3309,37587.0
05,017,0.1962,0.5514,29968.0
05,019,0.1562,0.4605,37856.0
05,021,0.2108,0.0805,35324.0
05,023,0.2570,0.1024,43913.0
05,025,0.1985,0.2666,44123.0
05,027,0.1656,0.5217,38057.0
05,029,0.1844,0.3170,43702.0
05,031,0.1313,0.3759,42460.0
05,033,0.1566,0.2679,46545.0
05,035,0.1273,0.5383,37371.0
05,037,0.1751,0.4132,39132.0
05,039,0.2053,0.5427,33352.0
05,041,0.1792,0.5686,30987.0
05,043,0.1632,0.4735,39339.0
05,045,0.1149,0.3288,51157.0
05,047,0.1852,0.1441,41933.0
05,049,0.2561,0.0885,34717.0
05,051,0.2262,0.3067,37723.0
05,053,0.1664,0.1359,47652.0
05,055,0.1535,0.1168,43996.0
05,057,0.1701,0.5918,34560.0
05,059,0.1764,0.2979,39851.0
05,061,0.1722,0.5205,33199.0
05,063,0.1692,0.1964,38241.0
05,065,0.2531,0.1237,35355.0
05,067,0.1722,0.3706,32571.0
05,069,0.1558,0.5296,36990.0
05,071,0.1588,0.3308,35877.0
05,073,0.2233,0.5113,33864.0
05,075,0.1939,0.0817,34808.0
05,077,0.1766,0.5377,28481.0
05,079,0.1449,0.4917,40216.0
05,081,0.2011,0.4224,39265.0
05,083,0.1902,0.1726,37924.0
05,085,0.1268,0.2427,56240.0
05,087,0.1805,0.1813,41007.0
05,089,0.2748,0.1051,34946.0
05,091,0.1564,0.4550,39005.0
05,093,0.1366,0.5285,34888.0
05,095,0.2136,0.5429,30801.0
05,097,0.2620,0.1616,37813.0
05,099,0.1961,0.5040,35914.0
05,101,0.2441,0.1088,33679.0
05,103,0.1886,0.5327,37987.0
05,105,0.1905,0.1443,43020.0
05,107,0.1715,0.4957,28224.0
05,109,0.1897,0.2275,36266.0
05,111,0.1752,0.2271,32756.0
05,113,0.2186,0.2180,34723.0
05,115,0.1469,0.2752,41074.0
05,117,0.2267,0.2641,39518.0
05,119,0.1399,0.5799,46473.0
05,121,0.2016,0.0965,34730.0
05,123,0.1456,0.5560,31625.0
05,125,0.1680,0.2533,56926.0
05,127,0.1955,0.2821,36028.0
05,129,0.2425,0.1252,30427.0
05,131,0.1473,0.4755,41452.0
05,133,0.1376,0.5478,41848.0
05,135,0.2560,0.1174,32095.0
05,137,0.2617,0.0989,32023.0
05,139,0.1695,0.5172,42195.0
05,141,0.2524,0.1197,38306.0
05,143,0.1091,0.4511,46418.0
05,145,0.1532,0.2141,42508.0
05,147,0.2171,0.4493,31013.0
05,149,0.1686,0.3839,37415.0
06,001,0.1278,0.7461,81462.0
06,003,0.2080,0.5093,50882.0
06,005,0.2578,0.3498,55879.0
06,007,0.1736,0.4361,45369.0
06,009,0.2605,0.3085,52471.0
06,011,0.1377,0.5286,51118.0
06,013,0.1459,0.6956,83036.0
06,015,0.1637,0.5574,38963.0
06,017,0.1889,0.3610,75575.0
06,019,0.1139,0.6209,46608.0
06,021,0.1495,0.5554,43584.0
06,023,0.1616,0.4159,40739.0
06,025,0.1195,0.2912,39925.0
06,027,0.2174,0.5361,51697.0
06,029,0.1011,0.5964,51150.0
06,031,0.0948,0.5956,46440.0
06,033,0.2147,0.4424,37993.0
06,035,0.1305,0.5210,54670.0
06,037,0.1249,0.6673,59045.0
06,039,0.1309,0.5516,46593.0
06,041,0.2028,0.4452,99868.0
06,043,0.2572,0.3282,44595.0
06,045,0.1994,0.4990,43237.0
06,047,0.1068,0.5710,42879.0
06,049,0.2478,0.3704,38402.0
06,051,0.1355,0.4913,53992.0
06,053,0.1241,0.5653,60047.0
06,055,0.1745,0.5907,72683.0
06,057,0.2451,0.2547,57627.0
06,059,0.1352,0.6706,78002.0
06,061,0.1828,0.4264,76203.0
06,063,0.2618,0.2799,46813.0
06,065,0.1348,0.6270,57895.0
06,067,0.1303,0.7006,58735.0
06,069,0.1196,0.5260,76521.0
06,071,0.1062,0.6256,53526.0
06,073,0.1295,0.6568,67053.0
06,075,0.1484,0.6842,90527.0
06,077,0.1199,0.6951,53341.0
06,079,0.1811,0.4644,61761.0
06,081,0.1501,0.6987,101133.0
06,083,0.1424,0.5894,63049.0
06,085,0.1252,0.6988,102191.0
06,087,0.1424,0.5490,64841.0
06,089,0.1944,0.3354,45943.0
06,091,0.2804,0.2614,47535.0
06,093,0.2328,0.3861,37447.0
06,095,0.1418,0.7356,67202.0
06,097,0.1746,0.5123,66463.0
06,099,0.1232,0.6042,51949.0
06,101,0.1466,0.6559,50810.0
06,103,0.1849,0.4570,40292.0
06,105,0.2489,0.3007,37669.0
06,107,0.1068,0.5065,42637.0
06,109,0.2429,0.3277,53136.0
06,111,0.1406,0.6013,79285.0
06,113,0.1155,0.6519,58766.0
06,115,0.1176,0.5960,46500.0
08,001,0.0958,0.5803,62991.0
08,003,0.1265,0.5469,40067.0
08,005,0.1204,0.5720,67062.0
08,007,0.2404,0.3759,50361.0
08,009,0.2484,0.2532,35405.0
08,011,0.1669,0.5654,36630.0
08,013,0.1257,0.3667,72392.0
08,014,0.1248,0.3726,86548.0
08,015,0.2372,0.2601,50947.0
08,017,0.1839,0.2748,50620.0
08,019,0.1772,0.1870,67262.0
08,021,0.1756,0.5206,37102.0
08,023,0.2704,0.4912,27944.0
08,025,0.1324,0.5905,35405.0
08,027,0.3097,0.1762,43995.0
08,029,0.2418,0.3126,42586.0
08,031,0.1112,0.6084,57886.0
08,033,0.2312,0.2215,44829.0
08,035,0.1034,0.2912,109926.0
08,037,0.0934,0.4572,75191.0
08,039,0.1432,0.1940,90270.0
08,041,0.1177,0.4751,60050.0
08,043,0.2061,0.3482,41967.0
08,045,0.1132,0.4440,64487.0
08,047,0.1406,0.2152,67389.0
08,049,0.1546,0.2082,59885.0
08,051,0.1176,0.2260,47619.0
08,053,0.2631,0.1513,58613.0
08,055,0.3073,0.5054,33098.0
08,057,0.2173,0.2540,46905.0
08,059,0.1508,0.3548,71209.0
08,061,0.2262,0.1776,42108.0
08,063,0.1670,0.3996,44090.0
08,065,0.1160,0.5048,45913.0
08,067,0.1495,0.3539,60732.0
08,069,0.1410,0.2924,64935.0
08,071,0.2256,0.5424,38858.0
08,073,0.1701,0.3668,43188.0
08,075,0.1637,0.3784,46306.0
08,077,0.1734,0.3080,51449.0
08,079,0.2890,0.1566,50481.0
08,081,0.1356,0.3093,59173.0
08,083,0.2005,0.4355,42975.0
08,085,0.2165,0.3749,46860.0
08,087,0.1497,0.5238,49087.0
08,089,0.1957,0.5266,34970.0
08,091,0.2437,0.1724,60402.0
08,093,0.1803,0.1817,63319.0
08,095,0.2147,0.3575,48562.0
08,097,0.1657,0.2437,76663.0
08,099,0.1666,0.5006,41348.0
08,101,0.1737,0.5392,40540.0
08,103,0.1383,0.2681,61426.0
08,105,0.1872,0.5271,40259.0
08,107,0.1285,0.1862,70989.0
08,109,0.2085,0.5226,34209.0
08,111,0.2163,0.3086,43489.0
08,113,0.1147,0.2402,62793.0
08,115,0.2432,0.3267,40325.0
08,117,0.1143,0.2976,69633.0
08,119,0.1932,0.1971,66191.0
08,121,0.1997,0.2112,47592.0
08,123,0.1128,0.4749,69434.0
08,125,0.1736,0.3749,48934.0
09,001,0.1485,0.5474,86297.0
09,003,0.1614,0.5565,69260.0
09,005,0.1928,0.1918,70847.0
09,007,0.1842,0.2761,82878.0
09,009,0.1620,0.5372,61758.0
09,011,0.1678,0.3992,65602.0
09,013,0.1437,0.2632,81616.0
09,015,0.1533,0.2878,61303.0
10,001,0.1587,0.5382,55678.0
10,003,0.1424,0.5833,66179.0
10,005,0.2515,0.4110,54309.0
11,001,0.1184,0.6368,73115.0
12,001,0.1292,0.5600,47023.0
12,003,0.1324,0.3081,50883.0
12,005,0.1620,0.3871,47745.0
12,007,0.1756,0.4041,40879.0
12,009,0.2278,0.4085,50352.0
12,011,0.1556,0.6929,53624.0
12,013,0.1742,0.3816,36062.0
12,015,0.3835,0.2767,45495.0
12,017,0.3550,0.2089,39982.0
12,019,0.1442,0.4241,59244.0
12,021,0.3011,0.5140,62385.0
12,023,0.1758,0.4296,43303.0
12,027,0.2081,0.5839,34380.0
12,029,0.2299,0.2691,35749.0
12,031,0.1300,0.6080,49565.0
12,033,0.1587,0.5203,45735.0
12,035,0.2888,0.4109,50347.0
12,037,0.2115,0.3699,38220.0
12,039,0.1598,0.5740,36637.0
12,041,0.1951,0.2380,39342.0
12,043,0.2573,0.5703,40215.0
12,045,0.1925,0.4143,41320.0
12,047,0.1631,0.5809,33497.0
12,049,0.1512,0.5839,35850.0
12,051,0.1309,0.6031,39320.0
12,053,0.2767,0.3457,43103.0
12,055,0.3446,0.4864,34691.0
12,057,0.1333,0.6415,51710.0
12,059,0.1944,0.2287,35202.0
12,061,0.3090,0.4003,49887.0
12,063,0.1820,0.4966,36751.0
12,065,0.2112,0.5287,42210.0
12,067,0.1445,0.4576,40345.0
12,069,0.2613,0.4548,49711.0
12,071,0.2706,0.4808,50713.0
12,073,0.1191,0.5704,46405.0
12,075,0.2340,0.3410,36005.0
12,077,0.1305,0.4423,39623.0
12,079,0.1900,0.5541,34360.0
12,081,0.2602,0.4492,50728.0
12,083,0.2811,0.4541,40053.0
12,085,0.2969,0.3522,53459.0
12,086,0.1536,0.4990,43687.0
12,087,0.2075,0.4839,58332.0
12,089,0.2050,0.2250,55707.0
12,091,0.1514,0.4241,55391.0
12,093,0.1942,0.5205,35787.0
12,095,0.1107,0.6874,50593.0
12,097,0.1254,0.6038,45127.0
12,099,0.2298,0.6025,56638.0
12,101,0.2238,0.3876,46080.0
12,103,0.2339,0.4167,47591.0
12,105,0.1982,0.5607,44024.0
12,107,0.2173,0.4484,32351.0
12,109,0.1857,0.2904,71896.0
12,111,0.2287,0.5836,45918.0
12,113,0.1490,0.3026,59289.0
12,115,0.3464,0.2897,55882.0
12,117,0.1444,0.5533,57357.0
12,119,0.5432,0.2719,54592.0
12,121,0.2020,0.4007,37368.0
12,123,0.1830,0.4341,39116.0
12,125,0.1325,0.4570,41078.0
12,127,0.2348,0.4367,42334.0
12,129,0.1392,0.3475,48703.0
12,131,0.1873,0.2762,47875.0
12,133,0.1709,0.3726,36328.0
13,001,0.1631,0.4682,39588.0
13,003,0.1290,0.5895,32398.0
13,005,0.1463,0.4212,35431.0
13,007,0.1991,0.5702,34455.0
13,009,0.1457,0.5434,38015.0
13,011,0.1607,0.2159,44146.0
13,013,0.1158,0.4363,53789.0
13,015,0.1309,0.3633,50900.0
13,017,0.1568,0.5518,30776.0
13,019,0.1672,0.3078,35518.0
13,021,0.1450,0.5507,38870.0
13,023,0.1659,0.4543,42716.0
13,025,0.1507,0.1358,37709.0
13,027,0.1864,0.5497,36820.0
13,029,0.1018,0.4224,69650.0
13,031,0.1075,0.5029,36544.0
13,033,0.1414,0.5503,36977.0
13,035,0.1492,0.4696,44166.0
13,037,0.1396,0.5184,30972.0
13,039,0.1176,0.4656,52706.0
13,043,0.1710,0.5368,32806.0
13,045,0.1270,0.4453,45453.0
13,047,0.1646,0.1601,50979.0
13,049,0.1422,0.5280,37037.0
13,051,0.1398,0.5940,48885.0
13,053,0.0434,0.5912,41066.0
13,055,0.1667,0.2964,38063.0
13,057,0.1241,0.3409,74885.0
13,059,0.0996,0.5996,33302.0
13,061,0.2428,0.5010,25941.0
13,063,0.0843,0.5006,41731.0
13,065,0.1509,0.4928,31848.0
13,067,0.1102,0.6249,70097.0
13,069,0.1290,0.5639,34775.0
13,071,0.1429,0.5908,34151.0
13,073,0.1225,0.4711,75232.0
13,075,0.1540,0.4990,34505.0
13,077,0.1266,0.4452,67268.0
13,079,0.1718,0.4175,43559.0
13,081,0.1703,0.5527,31095.0
13,083,0.1769,0.1146,43632.0
13,085,0.1865,0.1361,60195.0
13,087,0.1551,0.5633,37661.0
13,089,0.1106,0.6103,53994.0
13,091,0.1631,0.4840,34611.0
13,093,0.1766,0.5740,32323.0
13,095,0.1432,0.4543,34799.0
13,097,0.1066,0.6129,58443.0
13,099,0.1850,0.5385,31935.0
13,101,0.1166,0.5161,34414.0
13,103,0.1094,0.3480,63255.0
13,105,0.1953,0.5084,35814.0
13,107,0.1559,0.5243,31772.0
13,109,0.1560,0.5767,34085.0
13,111,0.2690,0.0892,39796.0
13,113,0.1667,0.5310,80588.0
13,115,0.1587,0.4479,41130.0
13,117,0.1105,0.4112,97886.0
13,119,0.1871,0.2868,40156.0
13,121,0.1082,0.6360,59911.0
13,123,0.2302,0.2410,43907.0
13,125,0.1679,0.2257,40732.0
13,127,0.1828,0.5174,46377.0
13,129,0.1389,0.3599,44580.0
13,131,0.1652,0.5638,36486.0
13,133,0.2746,0.5507,43326.0
13,135,0.0884,0.7186,61797.0
13,137,0.1763,0.3605,44400.0
13,139,0.1380,0.5358,54578.0
13,141,0.2103,0.4205,28328.0
13,143,0.1596,0.1614,41167.0
13,145,0.1714,0.3751,65887.0
13,147,0.2098,0.3927,39567.0
13,149,0.1607,0.2680,41514.0
13,151,0.1077,0.6037,65437.0
13,153,0.1190,0.5694,55860.0
13,155,0.1785,0.4637,35284.0
13,157,0.1432,0.3067,56102.0
13,159,0.1630,0.4131,46398.0
13,161,0.1499,0.4498,36186.0
13,163,0.1677,0.5432,32023.0
13,165,0.1547,0.5635,29924.0
13,167,0.1734,0.4913,30794.0
13,169,0.1565,0.4181,52777.0
13,171,0.1619,0.4837,42177.0
13,173,0.1301,0.4761,37616.0
13,175,0.1660,0.5206,36960.0
13,177,0.1119,0.4242,68636.0
13,179,0.0824,0.6550,39612.0
13,181,0.2212,0.4725,39089.0
13,183,0.0822,0.5820,42542.0
13,185,0.1138,0.5666,37699.0
13,187,0.1622,0.1714,48101.0
13,189,0.1637,0.5384,36346.0
13,191,0.2318,0.5011,38770.0
13,193,0.1549,0.5293,30696.0
13,195,0.1596,0.2966,40735.0
13,197,0.1805,0.5461,35265.0
13,199,0.1904,0.5249,37866.0
13,201,0.2084,0.4535,35357.0
13,205,0.1535,0.5584,34139.0
13,207,0.1716,0.4242,53070.0
13,209,0.1552,0.4930,36821.0
13,211,0.1844,0.4354,51081.0
13,213,0.1375,0.2828,43142.0
13,215,0.1234,0.6141,41828.0
13,217,0.1204,0.5729,51177.0
13,219,0.1400,0.2716,76371.0
13,221,0.1770,0.3904,43428.0
13,223,0.0970,0.4253,62658.0
13,225,0.1485,0.5911,41725.0
13,227,0.2070,0.1185,56289.0
13,229,0.1621,0.2840,39648.0
13,231,0.1513,0.2376,56233.0
13,233,0.1536,0.4446,39402.0
13,235,0.1997,0.5016,39209.0
13,237,0.2254,0.4983,44323.0
13,239,0.2884,0.5294,29921.0
13,241,0.2612,0.2159,40834.0
13,243,0.2204,0.4980,30505.0
13,245,0.1284,0.5653,40821.0
13,247,0.1316,0.6054,51510.0
13,249,0.1570,0.4232,41737.0
13,251,0.1706,0.5276,35911.0
13,253,0.2182,0.5062,31615.0
13,255,0.1661,0.5312,41250.0
13,257,0.1881,0.3008,38503.0
13,259,0.1487,0.6642,28977.0
13,261,0.1550,0.5637,33802.0
13,263,0.2153,0.5300,33510.0
13,265,0.2369,0.5352,28952.0
13,267,0.1340,0.5592,37163.0
13,269,0.1828,0.5220,32041.0
13,271,0.1605,0.6177,31149.0
13,273,0.1770,0.5115,32342.0
13,275,0.1676,0.5343,40449.0
13,277,0.1406,0.5796,39988.0
13,279,0.1571,0.5523,34953.0
13,281,0.3327,0.0928,39782.0
13,283,0.1617,0.4850,32086.0
13,285,0.1379,0.5450,41289.0
13,287,0.1862,0.5484,35117.0
13,289,0.2038,0.5275,36086.0
13,291,0.3196,0.1127,42782.0
13,293,0.1790,0.4630,37864.0
13,295,0.1761,0.1620,42249.0
13,297,0.1458,0.3865,57312.0
13,299,0.1656,0.5011,35270.0
13,301,0.2026,0.5012,32350.0
13,303,0.1595,0.5335,36499.0
13,305,0.1513,0.4353,41466.0
13,307,0.2060,0.5511,35770.0
13,309,0.1373,0.5433,30926.0
13,311,0.2118,0.1415,43598.0
13,313,0.1305,0.5253,45921.0
13,315,0.1746,0.5309,32480.0
13,317,0.2198,0.5626,34031.0
13,319,0.1782,0.5285,38103.0
13,321,0.1772,0.4615,39560.0
15,001,0.1853,0.7792,54914.0
15,003,0.1642,0.7398,76544.0
15,005,0.3295,0.6612,
15,007,0.1802,0.7621,70122.0
15,009,0.1609,0.7681,68684.0
16,001,0.1294,0.2630,58431.0
16,003,0.2704,0.1278,39943.0
16,005,0.1300,0.2750,43298.0
16,007,0.1994,0.1225,48309.0
16,009,0.2135,0.2748,41368.0
16,011,0.1326,0.4170,49644.0
16,013,0.1676,0.3750,65272.0
16,015,0.2301,0.1516,52728.0
16,017,0.2214,0.1232,44072.0
16,019,0.1239,0.2824,54008.0
16,021,0.2030,0.1680,41803.0
16,023,0.2221,0.1579,43780.0
16,025,0.2140,0.2270,46203.0
16,027,0.1275,0.4328,44585.0
16,029,0.1739,0.1455,57017.0
16,031,0.1346,0.4329,47932.0
16,033,0.1535,0.5249,40098.0
16,035,0.2607,0.1704,42630.0
16,037,0.2575,0.1406,45801.0
16,039,0.1233,0.4328,44509.0
16,041,0.1357,0.1629,53901.0
16,043,0.1602,0.2592,49555.0
16,045,0.2135,0.2166,44017.0
16,047,0.1660,0.4476,48950.0
16,049,0.2486,0.1626,41157.0
16,051,0.1122,0.2324,53555.0
16,053,0.1235,0.4841,47034.0
16,055,0.1738,0.1664,48864.0
16,057,0.1202,0.1975,46360.0
16,059,0.2836,0.1340,40087.0
16,061,0.2477,0.2668,41688.0
16,063,0.1221,0.4611,46168.0
16,065,0.0634,0.2037,38065.0
16,067,0.1581,0.4833,45429.0
16,069,0.1915,0.2346,50939.0
16,071,0.1893,0.1241,47037.0
16,073,0.1651,0.4667,39738.0
16,075,0.1731,0.3481,44499.0
16,077,0.1406,0.4985,44004.0
16,079,0.2220,0.1565,37497.0
16,081,0.0970,0.3177,58013.0
16,083,0.1467,0.3319,45799.0
16,085,0.2246,0.1338,51774.0
16,087,0.2317,0.3380,38592.0
17,001,0.1905,0.1490,47264.0
17,003,0.1976,0.5022,32922.0
17,005,0.1743,0.2146,50206.0
17,007,0.1443,0.4044,62382.0
17,009,0.1330,0.4139,53516.0
