vintage,state_fips,geo_type,geo_id,name,tenure_tot,tenure_own,pop,medinc,nhwhite,nhblack,nhasian,hisp,pop65
2010,06,place,18856,"Denair CDP, California",1410,1135,4329,62316,2993,0,38,1258,390
2010,06,place,18926,"Derby Acres CDP, California",143,134,401,55234,343,0,0,18,87
2010,06,place,18940,"Descanso CDP, California",631,570,1350,75313,1144,12,42,117,144
2010,06,place,18982,"Desert Center CDP, California",78,66,188,50000,158,0,0,30,94
2010,06,place,18986,"Desert Edge CDP, California",2444,2001,4668,33431,3438,35,0,1195,2445
2010,06,place,18996,"Desert Hot Springs city, California",8114,4077,24675,36326,8530,1814,429,12434,2304
2010,06,place,19022,"Desert Palms CDP, California",3889,3684,6745,63413,6424,16,85,130,5478
2010,06,place,19024,"Desert Shores CDP, California",228,180,470,18958,119,0,0,351,137
2010,06,place,19052,"Desert View Highlands CDP, California",602,418,2450,73167,899,78,0,1443,194
2010,06,place,19150,"Diablo CDP, California",355,355,1071,147664,706,0,139,0,296
2010,06,place,19155,"Diablo Grande CDP, California",121,103,285,87321,195,0,0,65,0
2010,06,place,19192,"Diamond Bar city, California",17816,14950,55701,87216,13248,1770,28831,10671,5654
2010,06,place,19220,"Diamond Springs CDP, California",4599,3430,11327,54907,9606,49,77,1251,2352
2010,06,place,19262,"Dillon Beach CDP, California",80,80,163,197750,163,0,0,0,94
2010,06,place,19318,"Dinuba city, California",5379,3023,20823,39165,2203,0,394,18072,1529
2010,06,place,19339,"Discovery Bay CDP, California",4259,3638,11438,104813,9135,356,577,1060,1518
2010,06,place,19402,"Dixon city, California",5771,3673,17924,69742,8808,540,718,7290,1468
2010,06,place,19406,"Dixon Lane-Meadow Creek CDP, California",1140,1011,2660,48542,1953,0,0,593,638
2010,06,place,19416,"Dobbins CDP, California",173,59,354,42946,308,0,0,30,14
2010,06,place,19440,"Dogtown CDP, California",796,548,2299,68871,1426,0,132,708,307
2010,06,place,19455,"Dollar Point CDP, California",478,385,1090,60833,1073,0,0,17,204
2010,06,place,19570,"Dorrington CDP, California",306,306,574,38857,508,0,0,66,297
2010,06,place,19584,"Dorris city, California",334,248,797,33182,555,0,15,130,105
2010,06,place,19612,"Dos Palos city, California",1498,990,4904,40121,1623,132,0,3149,436
2010,06,place,19654,"Dos Palos Y CDP, California",88,36,372,34429,20,0,123,178,101
2010,06,place,19724,"Douglas City CDP, California",380,277,830,43095,721,0,5,23,131
2010,06,place,19766,"Downey city, California",33392,17177,110921,59674,19675,3815,8793,77098,11099
2010,06,place,19794,"Downieville CDP, California",110,100,213,48125,213,0,0,0,35
2010,06,place,19878,"Doyle CDP, California",143,84,372,43185,361,0,0,5,47
2010,06,place,19976,"Drytown CDP, California",106,79,210,40909,210,0,0,0,35
2010,06,place,19990,"Duarte city, California",6404,4506,21380,60935,6631,1547,3057,9694,4115
2010,06,place,20018,"Dublin city, California",13273,8802,42657,107754,21689,3390,9878,5457,2458
2010,06,place,20032,"Ducor CDP, California",107,85,444,51250,113,0,0,307,28
2010,06,place,20228,"Dunnigan CDP, California",292,166,948,51667,635,126,0,187,87
2010,06,place,20242,"Dunsmuir city, California",892,502,1782,35283,1381,30,36,162,286
2010,06,place,20270,"Durham CDP, California",2140,1482,5632,64853,4777,9,206,456,776
2010,06,place,20284,"Dustin Acres CDP, California",205,205,606,39712,398,0,0,189,61
2010,06,place,20298,"Dutch Flat CDP, California",100,74,154,49250,132,0,0,22,40
2010,06,place,20424,"Eagleville CDP, California",35,35,70,22750,53,0,0,0,21
2010,06,place,20438,"Earlimart CDP, California",1794,835,6596,25236,141,0,247,6147,340
2010,06,place,20598,"East Foothills CDP, California",2759,2414,7675,80996,3654,140,1457,2196,1338
2010,06,place,20697,"East Hemet CDP, California",5871,4153,19962,53531,11122,679,318,7116,1856
2010,06,place,20746,"East La Mirada CDP, California",3323,2120,10177,72764,4553,44,384,4910,1174
2010,06,place,20802,"East Los Angeles CDP, California",31044,10791,123136,37128,1342,189,903,120375,10608
2010,06,place,20900,"East Nicolaus CDP, California",112,72,349,37500,128,0,93,128,45
2010,06,place,20907,"East Oakdale CDP, California",1101,994,2972,109583,2532,0,16,395,431
2010,06,place,20928,"Easton CDP, California",665,493,2017,44390,701,0,49,1167,322
2010,06,place,20942,"East Orosi CDP, California",45,9,263,29063,0,0,0,263,0
2010,06,place,20956,"East Palo Alto city, California",7408,3423,27894,48734,2071,4760,948,17192,1968
2010,06,place,20984,"East Pasadena CDP, California",2069,1465,5752,69315,2220,39,1363,1942,1117
2010,06,place,21012,"East Porterville CDP, California",1774,1000,6498,27765,1259,55,159,4939,448
2010,06,place,21026,"East Quincy CDP, California",1270,724,2706,37984,2594,25,0,60,330
2010,06,place,21034,"East Rancho Dominguez CDP, California",2993,1697,13599,46409,254,2596,88,10367,889
2010,06,place,21061,"East Richmond Heights CDP, California",1270,1121,3210,89500,1960,567,341,246,671
2010,06,place,21096,"East San Gabriel CDP, California",5133,3055,15131,74018,3914,120,7337,3394,1895
2010,06,place,21138,"East Shore CDP, California",152,86,298,53826,269,0,29,0,41
2010,06,place,21188,"East Sonora CDP, California",1138,647,2248,43243,2122,0,24,36,794
2010,06,place,21210,"East Tulare Villa CDP, California",305,215,1249,39539,373,0,61,815,70
2010,06,place,21230,"Eastvale CDP, California",12260,10280,49131,105894,12314,5317,9895,20600,2445
2010,06,place,21530,"Edgewood CDP, California",23,20,49,78750,41,0,0,8,7
2010,06,place,21558,"Edmundson Acres CDP, California",64,51,229,36944,24,15,0,185,36
2010,06,place,21565,"Edna CDP, California",10,10,30,250001,30,0,0,0,0
2010,06,place,21600,"Edwards AFB CDP, California",524,68,3565,62895,2314,271,203,616,32
2010,06,place,21712,"El Cajon city, California",32916,14209,97932,47048,52328,5269,4391,30528,10573
2010,06,place,21782,"El Centro city, California",13395,6702,41581,38481,6721,1283,889,32316,4279
2010,06,place,21796,"El Cerrito city, California",9867,6131,23320,79328,11305,1734,6201,2654,4531
2010,06,place,21810,"El Cerrito CDP, California",1434,1077,5157,72733,2340,31,29,2688,536
2010,06,place,21880,"El Dorado Hills CDP, California",14526,12535,43179,114918,34346,465,3546,3038,4035
2010,06,place,21894,"Eldridge CDP, California",475,235,1757,47429,1090,40,48,366,178
2010,06,place,21936,"El Granada CDP, California",1920,1498,4669,125833,4162,17,191,125,473
2010,06,place,21964,"Elizabeth Lake CDP, California",552,506,1609,92344,1433,39,0,125,112
2010,06,place,22006,"Elk Creek CDP, California",50,44,118,31667,107,0,0,0,28
2010,06,place,22020,"Elk Grove city, California",44335,34075,141200,79457,54172,15415,36197,25360,10942
2010,06,place,22034,"Elkhorn CDP, California",561,408,1720,77604,1284,0,33,360,198
2010,06,place,22146,"Elmira CDP, California",83,22,153,65398,153,0,0,0,54
2010,06,place,22230,"El Monte city, California",27590,11321,113888,42750,5820,593,28245,78226,10273
2010,06,place,22286,"El Nido CDP, California",85,27,250,29115,88,0,0,162,8
2010,06,place,22300,"El Paso de Robles (Paso Robles) city, California",10766,6721,28794,57459,16333,997,550,10012,3501
2010,06,place,22328,"El Portal CDP, California",152,33,378,115260,202,0,48,128,0
2010,06,place,22360,"El Rancho CDP, California",10,10,47,-666666666,0,0,0,47,10
2010,06,place,22370,"El Rio CDP, California",1515,1063,6159,54534,932,108,75,4857,699
2010,06,place,22412,"El Segundo city, California",7281,3225,16534,89926,11499,276,956,3017,1691
2010,06,place,22454,"El Sobrante CDP (Contra Costa County), California",4858,3178,13489,64328,6437,1499,1791,2783,1637
2010,06,place,22457,"El Sobrante CDP (Riverside County), California",3125,2982,11122,120831,4888,920,1717,2942,488
2010,06,place,22510,"El Verano CDP, California",1473,709,3746,51694,2258,0,229,1243,231
2010,06,place,22524,"Elverta CDP, California",1669,1402,5044,68750,4083,44,319,465,627
2010,06,place,22587,"Emerald Lake Hills CDP, California",1633,1580,4445,165052,3710,52,500,142,527
2010,06,place,22594,"Emeryville city, California",5579,2015,9393,61088,3785,1363,3021,933,1009
2010,06,place,22622,"Empire CDP, California",1234,642,3763,32198,1677,0,0,1940,482
2010,06,place,22678,"Encinitas city, California",23141,14963,58761,86845,45548,194,2271,9132,7125
2010,06,place,22790,"Escalon city, California",2657,2067,7054,65457,4953,61,117,1792,942
2010,06,place,22804,"Escondido city, California",44574,24229,140998,51675,61924,2397,8043,65144,15841
2010,06,place,22846,"Esparto CDP, California",875,598,2720,55662,1092,0,64,1489,185
2010,06,place,22972,"Etna city, California",287,215,650,32061,485,0,0,75,130
2010,06,place,23000,"Eucalyptus Hills CDP, California",1762,1253,5867,69630,3833,238,194,973,659
2010,06,place,23042,"Eureka city, California",11584,5386,26954,34950,20434,510,854,2984,3375
2010,06,place,23126,"Exeter city, California",3305,2049,10139,43690,4997,0,0,4949,1024
2010,06,place,23150,"Fairbanks Ranch CDP, California",684,684,1976,130962,1847,0,40,89,317
2010,06,place,23168,"Fairfax town, California",3180,2047,7346,96154,6282,58,111,621,688
2010,06,place,23182,"Fairfield city, California",33270,21373,103698,68009,36556,16814,15714,26844,9529
2010,06,place,23210,"Fairmead CDP, California",230,146,935,31900,170,108,15,618,117
2010,06,place,23294,"Fair Oaks CDP, California",12841,9075,30715,73583,24507,330,1459,3430,5349
2010,06,place,23350,"Fairview CDP, California",3387,2767,9812,83125,3668,1776,1680,2059,1308
2010,06,place,23462,"Fallbrook CDP, California",10197,6128,29892,58864,16212,522,450,12072,4013
2010,06,place,23532,"Fall River Mills CDP, California",220,120,545,41296,382,0,0,155,127
2010,06,place,23616,"Farmersville city, California",2484,1483,10283,32886,1465,33,0,8561,657
2010,06,place,23630,"Farmington CDP, California",97,53,300,100750,226,29,0,0,60
2010,06,place,23812,"Fellows CDP, California",58,55,162,84375,147,0,0,7,7
2010,06,place,23826,"Felton CDP, California",1717,1265,4528,82596,3818,81,296,197,372
2010,06,place,23910,"Ferndale city, California",648,463,1693,64107,1485,0,3,94,339
2010,06,place,23973,"Fetters Hot Springs-Agua Caliente CDP, California",1277,871,3504,61602,2204,32,24,1204,492
2010,06,place,23980,"Fiddletown CDP, California",47,47,83,64327,83,0,0,0,14
2010,06,place,24008,"Fieldbrook CDP, California",373,279,927,47344,772,0,6,54,80
2010,06,place,24022,"Fields Landing CDP, California",117,43,259,50378,259,0,0,0,0
2010,06,place,24092,"Fillmore city, California",4345,2938,14721,58076,3366,30,341,10886,1565
2010,06,place,24134,"Firebaugh city, California",1974,928,7373,30000,686,4,45,6638,436
2010,06,place,24218,"Fish Camp CDP, California",0,0,0,-666666666,0,0,0,0,0
2010,06,place,24477,"Florence-Graham CDP, California",13857,5361,60834,35851,555,6238,73,53720,2847
2010,06,place,24498,"Florin CDP, California",15475,9372,47869,46561,11792,6251,11824,15217,5952
2010,06,place,24526,"Floriston CDP, California",13,13,27,-666666666,27,0,0,0,0
2010,06,place,24568,"Flournoy CDP, California",50,33,110,68750,71,0,0,36,11
2010,06,place,24638,"Folsom city, California",22659,16391,69068,94642,46047,5022,8221,7901,5939
2010,06,place,24680,"Fontana city, California",46708,32825,189466,63252,30107,17688,11608,124630,9859
2010,06,place,24722,"Foothill Farms CDP, California",11662,6716,32800,46289,19283,3917,1355,6427,2763
2010,06,place,24750,"Forbestown CDP, California",141,112,355,45625,254,0,0,28,90
2010,06,place,24764,"Ford City CDP, California",1324,697,3684,26053,2237,0,23,1248,340
2010,06,place,24834,"Foresthill CDP, California",858,640,1895,59091,1653,0,43,37,185
2010,06,place,24897,"Forest Meadows CDP, California",595,566,1551,102957,1551,0,0,0,443
2010,06,place,24918,"Forest Ranch CDP, California",519,470,1335,83475,1252,0,0,8,182
2010,06,place,24960,"Forestville CDP, California",1338,980,3380,61464,2954,0,85,241,488
2010,06,place,25030,"Fort Bidwell CDP, California",81,43,140,20125,64,0,3,0,31
2010,06,place,25058,"Fort Bragg city, California",2812,1244,7196,34570,4389,10,59,2304,1093
2010,06,place,25114,"Fort Irwin CDP, California",2294,0,9107,51729,4298,1412,385,2542,49
2010,06,place,25128,"Fort Jones city, California",227,136,520,31417,435,0,21,26,87
2010,06,place,25296,"Fortuna city, California",4498,2785,11646,38712,9069,133,312,1532,2062
2010,06,place,25300,"Fort Washington CDP, California",115,115,432,86821,376,0,0,0,119
2010,06,place,25338,"Foster City city, California",11729,6945,29746,111563,12958,531,12724,1888,3843
2010,06,place,25380,"Fountain Valley city, California",18706,13496,54961,79364,27544,604,18361,6522,9223
2010,06,place,25436,"Fowler city, California",1700,1012,5305,56750,1222,76,546,3403,480
2010,06,place,25488,"Franklin CDP (Merced County), California",1465,1045,5177,52748,1505,120,506,2840,403
2010,06,place,25506,"Franklin CDP (Sacramento County), California",0,0,0,-666666666,0,0,0,0,0
2010,06,place,25534,"Frazier Park CDP, California",930,716,2393,54565,1869,0,91,376,402
2010,06,place,25576,"Freedom CDP, California",807,572,2816,48688,557,0,80,2139,257
2010,06,place,25590,"Freeport CDP, California",10,10,20,-666666666,20,0,0,0,20
2010,06,place,00135,"Acalanes Ridge CDP, California",574,455,1612,140185,1244,0,63,85,123
2010,06,place,00156,"Acampo CDP, California",9,9,25,-666666666,25,0,0,0,0
2010,06,place,00212,"Acton CDP, California",2378,2155,7150,90888,5941,0,89,983,668
2010,06,place,00296,"Adelanto city, California",7040,4305,29764,43305,5516,6102,860,15316,1168
2010,06,place,00310,"Adin CDP, California",186,100,374,31500,355,0,0,9,99
2010,06,place,00394,"Agoura Hills city, California",7393,5915,20328,106886,16079,390,1412,1882,2034
2010,06,place,00450,"Agua Dulce CDP, California",997,959,2864,96536,2326,0,9,474,260
2010,06,place,00464,"Aguanga CDP, California",468,314,1430,45702,1240,41,0,130,385
2010,06,place,00478,"Ahwahnee CDP, California",867,631,2097,45670,2049,0,0,48,583
2010,06,place,00535,"Airport CDP, California",518,215,1590,21638,557,15,0,954,159
2010,06,place,00562,"Alameda city, California",29177,14231,72512,74221,32635,4076,23045,8261,9483
2010,06,place,00618,"Alamo CDP, California",5365,5084,15177,147746,13040,65,1032,561,2315
2010,06,place,00674,"Albany city, California",7283,3694,17921,71994,9581,566,5374,1550,1719
2010,06,place,00716,"Albion CDP, California",132,123,224,33232,224,0,0,0,9
2010,06,place,00786,"Alderpoint CDP, California",48,25,210,30357,127,0,56,0,0
2010,06,place,00884,"Alhambra city, California",28804,12174,83389,51527,9103,999,43899,28420,12709
2010,06,place,00898,"Alhambra Valley CDP, California",313,299,825,166016,777,0,0,48,215
2010,06,place,00947,"Aliso Viejo city, California",18077,11367,46329,95498,29068,1458,6402,7927,2620
2010,06,place,00982,"Alleghany CDP, California",14,14,53,22188,53,0,0,0,0
2010,06,place,00996,"Allendale CDP, California",607,573,1726,113646,1431,0,68,156,256
2010,06,place,01010,"Allensworth CDP, California",63,20,228,22625,18,22,5,183,10
2010,06,place,01094,"Almanor CDP, California",10,10,10,-666666666,10,0,0,0,10
2010,06,place,01150,"Alondra Park CDP, California",2922,1538,8817,52346,1874,1192,1266,4346,754
2010,06,place,01164,"Alpaugh CDP, California",211,124,953,24688,182,35,0,729,35
2010,06,place,01192,"Alpine CDP, California",4848,3317,13326,81613,10895,59,162,1767,1758
2010,06,place,01228,"Alpine Village CDP, California",95,49,237,46875,75,0,0,10,20
2010,06,place,01276,"Alta CDP, California",196,145,513,51750,445,0,0,57,64
2010,06,place,01290,"Altadena CDP, California",15549,11663,45446,82839,17942,11458,1899,12603,6041
2010,06,place,01360,"Alta Sierra CDP, California",2844,2542,7011,66786,6093,25,16,570,1658
2010,06,place,01416,"Alto CDP, California",270,112,579,78542,567,0,0,12,110
2010,06,place,01444,"Alturas city, California",1201,707,2833,32385,2287,41,78,314,405
2010,06,place,01458,"Alum Rock CDP, California",3963,2680,16049,61397,2233,209,1299,12108,1616
2010,06,place,01514,"Amador City city, California",67,42,128,51607,128,0,0,0,14
2010,06,place,01640,"American Canyon city, California",5354,4598,17692,80556,5557,1157,5339,4643,1940
2010,06,place,01651,"Amesti CDP, California",1007,654,3339,47483,1168,29,24,2111,324
2010,06,place,02000,"Anaheim city, California",99283,48779,333039,57807,96011,8139,48849,172593,30270
