state_fips,place_fips5,name,homeown,share65,frac,medinc,pop
40,63715,"Rocky Ford CDP, Oklahoma",0.7333,0.0714,0.4819,41875,42
40,46300,"Mannsville town, Oklahoma",0.8049,0.1347,0.4471,47708,980
40,73900,"Tishomingo city, Oklahoma",0.6170,0.1980,0.4713,33125,3071
40,36020,"Hoot Owl town, Oklahoma",,,,,
40,41500,"Langley town, Oklahoma",0.7509,0.2013,0.5280,31250,636
40,69400,"Sportsmen Acres town, Oklahoma",0.4135,0.0820,0.4988,46458,378
40,05800,"Bethel Acres town, Oklahoma",0.8385,0.1627,0.3815,73000,3147
40,74400,"Tribbey town, Oklahoma",0.9306,0.2432,0.1849,44583,366
40,79450,"Weatherford city, Oklahoma",0.4984,0.0848,0.4295,47770,11949
40,79250,"Waurika city, Oklahoma",0.6260,0.2036,0.3244,36845,2127
40,39900,"Kingston town, Oklahoma",0.6228,0.1589,0.4540,41359,1781
40,02300,"Apache town, Oklahoma",0.6726,0.1838,0.4161,47802,1436
40,73600,"Tiawah CDP, Oklahoma",0.7302,0.0317,0.1096,59803,189
40,51750,"New Woodville town, Oklahoma",1.0000,0.1250,0.2817,,112
40,04750,"Beaver town, Oklahoma",0.6882,0.1821,0.5209,42917,1461
40,63450,"Ringwood town, Oklahoma",0.7981,0.1178,0.5089,46131,611
40,72650,"Tecumseh city, Oklahoma",0.6826,0.1812,0.4784,45025,6643
40,44075,"Lost City CDP, Oklahoma",0.9417,0.1820,0.5221,45917,912
40,39500,"Keota town, Oklahoma",0.5402,0.1633,0.4026,26875,447
40,72400,"Tamaha town, Oklahoma",0.6211,0.2268,0.6329,39750,194
40,28700,"Garvin town, Oklahoma",0.6139,0.1055,0.4663,38250,275
40,06400,"Bixby city, Oklahoma",0.7695,0.1415,0.3898,83119,26541
40,74650,"Tullahassee town, Oklahoma",0.8444,0.1644,0.6239,102566,146
40,42860,"Liberty town, Oklahoma",0.7260,0.1968,0.3451,76250,188
40,53350,"Oakhurst CDP, Oklahoma",0.6790,0.1536,0.4193,48500,2272
40,65300,"Sand Springs city, Oklahoma",0.6879,0.1716,0.3662,58153,19794
40,07750,"Boswell town, Oklahoma",0.5532,0.1723,0.5546,21357,679
40,71250,"Sugden town, Oklahoma",0.8000,0.1951,0.3141,66250,41
40,72100,"Tahlequah city, Oklahoma",0.4351,0.1408,0.6057,37177,16667
40,72775,"Tenkiller CDP, Oklahoma",0.7828,0.1152,0.5823,37500,686
40,61850,"Randlett town, Oklahoma",0.8168,0.1622,0.1371,50417,370
40,44950,"McCurtain town, Oklahoma",0.7099,0.1540,0.5185,32250,409
40,76650,"Valliant town, Oklahoma",0.5536,0.1869,0.5978,25952,765
40,47810,"Meridian CDP, Oklahoma",0.8566,0.1414,0.2489,41016,1513
40,80450,"Westville town, Oklahoma",0.4550,0.1234,0.5633,29405,1661
41,20500,"Drain city, Oregon",0.6897,0.2196,0.2074,42171,847
41,69450,"Spray town, Oregon",0.7941,0.3504,0.0085,27857,234
41,34250,"Hines city, Oregon",0.8072,0.2342,0.1698,60500,1392
41,05350,"Beaverton city, Oregon",0.4936,0.1318,0.5469,71806,97861
41,51700,"Nehalem city, Oregon",0.6752,0.1211,0.1063,58393,355
41,81300,"Wheeler city, Oregon",0.4353,0.3782,0.2161,36000,357
41,03200,"Athena city, Oregon",0.7082,0.2255,0.1510,63819,1246
41,30165,"Gopher Flats CDP, Oregon",0.6581,0.2937,0.4184,48125,395
41,33250,"Helix city, Oregon",0.7800,0.1322,0.2172,72813,121
41,75550,"Ukiah city, Oregon",0.6000,0.2097,0.2861,51875,267
41,26650,"Fossil city, Oregon",0.7500,0.4631,0.3746,30938,393
41,01650,"Aloha CDP, Oregon",0.7015,0.1051,0.5888,78148,54287
41,12150,"Cedar Mill CDP, Oregon",0.7767,0.1238,0.4979,145057,17659
41,15550,"Cornelius city, Oregon",0.7853,0.0912,0.5547,67207,12638
41,53150,"North Plains city, Oregon",0.8138,0.1081,0.3636,93547,2942
41,63660,"Roseburg North CDP, Oregon",0.7422,0.2253,0.1808,50830,5059
41,29350,"Glendale city, Oregon",0.4035,0.1368,0.2189,32708,702
41,16975,"Crooked River Ranch CDP, Oregon",0.8912,0.3527,0.1284,60128,4026
41,17800,"Damascus CDP, Oregon",0.9172,0.1594,0.3257,93963,11161
41,05150,"Beatty CDP, Oregon",,,,,
41,51450,"Neahkahnie CDP, Oregon",0.9043,0.5765,0.0000,66500,170
41,14200,"Cloverdale CDP, Oregon",0.6667,0.4689,0.3632,,177
41,36500,"Irrigon city, Oregon",0.7348,0.1408,0.5961,52054,2053
41,11050,"Cape Meares CDP, Oregon",0.8684,0.5500,0.0000,86250,80
41,52050,"Netarts CDP, Oregon",0.5014,0.4190,0.2075,60893,778
41,57850,"Pine Grove CDP, Oregon",0.9344,0.3737,0.0000,20417,99
41,41650,"Lebanon city, Oregon",0.5057,0.1750,0.2486,45642,16870
41,37900,"Joseph city, Oregon",0.6615,0.3165,0.0418,45000,989
41,12800,"Chenoweth CDP, Oregon",0.6420,0.1299,0.3551,54840,1956
41,57450,"Philomath city, Oregon",0.6836,0.1183,0.3134,72564,4929
41,40700,"Lakeview town, Oregon",0.5992,0.1998,0.3517,46296,2638
41,56250,"Paisley city, Oregon",0.5389,0.3221,0.1587,42917,385
41,40350,"La Grande city, Oregon",0.5139,0.1527,0.2725,42375,13310
41,10950,"Canyon City town, Oregon",0.7492,0.2350,0.1455,49531,702
41,30500,"Granite city, Oregon",1.0000,0.5789,0.0000,,19
41,49750,"Monument city, Oregon",0.6610,0.4302,0.1741,27679,86
41,75600,"Umapine CDP, Oregon",1.0000,0.1939,0.2075,,361
41,78160,"Wallowa Lake CDP, Oregon",1.0000,0.7083,0.0000,136250,24
41,78800,"Warren CDP, Oregon",1.0000,0.1806,0.0680,70880,1943
41,80400,"Westport CDP, Oregon",0.8795,0.4341,0.0740,59432,364
41,80750,"West Scio CDP, Oregon",0.5932,0.0000,0.0000,,105
41,82450,"Williams CDP, Oregon",0.8042,0.2899,0.1553,66563,1390
41,82850,"Wimer CDP, Oregon",0.6345,0.4845,0.0000,,452
41,18150,"Days Creek CDP, Oregon",0.7353,0.4167,0.1653,32500,264
41,18450,"Deer Island CDP, Oregon",0.8082,0.3197,0.4409,27639,147
41,19600,"Dillard CDP, Oregon",0.5818,0.3063,0.0000,52852,568
41,21450,"Eagle Crest CDP, Oregon",0.8103,0.4621,0.0694,79083,2839
41,24100,"Fair Oaks CDP, Oregon",1.0000,0.2135,0.0568,,342
41,26165,"Foots Creek CDP, Oregon",0.7928,0.1063,0.1006,,621
41,26400,"Fort Hill CDP, Oregon",1.0000,1.0000,0.2949,,89
41,27850,"Gardiner CDP, Oregon",0.3175,0.0119,0.2454,44036,586
41,29100,"Glasgow CDP, Oregon",0.9104,0.4119,0.0427,63510,738
41,30250,"Government Camp CDP, Oregon",0.6629,0.3523,0.1653,68750,176
41,33700,"Hermiston city, Oregon",0.6137,0.1223,0.5215,54123,17423
41,09800,"Burns city, Oregon",0.6491,0.2464,0.0682,35821,2740
41,34900,"Hood River city, Oregon",0.5336,0.1447,0.3959,60542,7715
41,54550,"Odell CDP, Oregon",0.9091,0.0899,0.4157,62889,2380
41,21250,"Durham city, Oregon",0.4686,0.1092,0.5539,89286,1941
41,40550,"Lake Oswego city, Oregon",0.7361,0.2056,0.3061,108927,39127
41,05800,"Bend city, Oregon",0.5996,0.1667,0.2593,65662,93917
41,42550,"Lincoln Beach CDP, Oregon",0.7950,0.5183,0.1551,46273,2072
41,52450,"Newport city, Oregon",0.5469,0.2580,0.4517,49039,10559
41,21150,"Dunes City city, Oregon",0.8603,0.4462,0.2230,65000,1237
41,77050,"Veneta city, Oregon",0.7564,0.1448,0.3429,49728,4953
41,68875,"South Lebanon CDP, Oregon",0.8363,0.1701,0.0991,52250,970
41,08650,"Brookings city, Oregon",0.5741,0.2917,0.2481,62384,6431
41,32100,"Harbor CDP, Oregon",0.8355,0.7094,0.1896,30791,1958
41,00500,"Adrian city, Oregon",0.5733,0.2576,0.2355,53125,198
41,47700,"Merrill city, Oregon",0.7169,0.1492,0.5150,45625,784
41,57875,"Pine Hollow CDP, Oregon",0.9099,0.5082,0.1934,47019,488
41,11150,"Carlton city, Oregon",0.8057,0.1688,0.2542,70288,2180
41,42200,"Lexington town, Oregon",0.8608,0.2534,0.1952,33125,146
41,30750,"Green CDP, Oregon",0.7551,0.1639,0.2169,51944,7985
41,61300,"Reedsport city, Oregon",0.5980,0.2768,0.2532,37072,4082
41,63650,"Roseburg city, Oregon",0.5283,0.2235,0.2404,44970,23083
41,05200,"Beaver CDP, Oregon",0.7805,0.4175,0.0000,83723,103
41,52000,"Neskowin CDP, Oregon",0.9020,0.7500,0.0000,51750,164
41,49000,"Mission CDP, Oregon",0.4108,0.1235,0.4497,38750,850
41,49150,"Mitchell city, Oregon",0.7966,0.2042,0.3963,35536,142
41,49450,"Molalla city, Oregon",0.6580,0.1172,0.3361,65064,9155
41,53900,"Oak Grove CDP, Oregon",0.6620,0.2173,0.3146,66655,17872
41,80150,"West Linn city, Oregon",0.8158,0.1583,0.3242,111042,26656
41,01700,"Alpine CDP, Oregon",0.8421,0.2350,0.3354,,183
41,01800,"Alsea CDP, Oregon",0.7105,0.1154,0.0253,51538,234
41,04925,"Bayside Gardens CDP, Oregon",0.9002,0.2701,0.0196,55781,907
41,05250,"Beavercreek CDP, Oregon",0.9678,0.2525,0.0992,95063,4075
41,02200,"Annex CDP, Oregon",0.6569,0.2080,0.3929,41071,274
41,05700,"Bellfountain CDP, Oregon",1.0000,1.0000,0.0000,,16
41,05950,"Bethany CDP, Oregon",0.7257,0.1134,0.6149,135800,26501
41,06650,"Black Butte Ranch CDP, Oregon",1.0000,0.7621,0.0000,73104,206
41,06950,"Blodgett CDP, Oregon",1.0000,0.0000,0.0000,,23
41,08600,"Brogan CDP, Oregon",0.6800,0.1569,0.0000,43906,51
41,09535,"Bull Mountain CDP, Oregon",0.8759,0.1278,0.4123,120523,10005
41,10550,"Camp Sherman CDP, Oregon",0.7857,0.4326,0.0457,77500,215
41,11700,"Cascadia CDP, Oregon",0.2500,0.0513,0.2177,,117
41,16350,"Crabtree CDP, Oregon",0.6517,0.0506,0.0412,,712
41,16450,"Crane CDP, Oregon",0.4643,0.0748,0.4524,48333,107
41,16650,"Crawfordsville CDP, Oregon",0.8542,0.2738,0.1324,71923,409
41,50000,"Moro city, Oregon",0.6258,0.2465,0.2508,48594,353
41,35700,"Huntington city, Oregon",0.6869,0.3120,0.1217,31364,407
41,37000,"Jacksonville city, Oregon",0.5995,0.4320,0.1046,72986,2884
41,66550,"Shady Cove city, Oregon",0.7493,0.2886,0.2185,39967,3080
41,81450,"White City CDP, Oregon",0.7878,0.1168,0.5553,44724,9890
41,03150,"Astoria city, Oregon",0.4996,0.2020,0.3196,48813,9836
41,10850,"Cannon Beach city, Oregon",0.4312,0.2146,0.3588,50846,1491
41,24250,"Fairview city, Oregon",0.5839,0.1309,0.5180,68259,9363
41,46730,"Maywood Park city, Oregon",0.8687,0.1126,0.3354,99750,995
41,40650,"Lakeside city, Oregon",0.8588,0.4465,0.0693,41875,1765
41,51050,"Myrtle Point city, Oregon",0.6509,0.2761,0.2613,34866,2517
41,53000,"North Bend city, Oregon",0.5595,0.2157,0.3219,54243,9652
41,23850,"Eugene city, Oregon",0.4729,0.1601,0.3771,50962,168302
41,01000,"Albany city, Oregon",0.5884,0.1592,0.3252,60624,53521
41,60850,"Rainier city, Oregon",0.5889,0.1798,0.3803,50793,2113
41,63800,"Rose Lodge CDP, Oregon",0.7808,0.3174,0.3096,41400,1169
41,09600,"Bunker Hill CDP, Oregon",0.5028,0.0428,0.5527,39159,2501
41,59600,"Powers city, Oregon",0.6800,0.2612,0.3495,33393,1030
41,44050,"Lowell city, Oregon",0.7749,0.2249,0.1752,55729,1196
41,69600,"Springfield city, Oregon",0.5257,0.1411,0.3461,47695,62077
41,68550,"Sodaville city, Oregon",0.7676,0.1554,0.2714,61250,386
41,79050,"Waterloo town, Oregon",0.8953,0.2584,0.1480,56250,267
41,78150,"Wallowa city, Oregon",0.6943,0.2258,0.2869,41105,797
41,50050,"Mosier city, Oregon",0.5266,0.1451,0.4908,54375,455
41,78300,"Wamic CDP, Oregon",0.7705,0.1757,0.0000,55438,74
41,40300,"Lafayette city, Oregon",0.8826,0.0798,0.5314,76319,4149
41,64200,"Rufus city, Oregon",0.7368,0.4451,0.2300,63438,173
41,30550,"Grants Pass city, Oregon",0.5005,0.1977,0.2722,44185,37545
41,59000,"Portland city, Oregon",0.5338,0.1278,0.4794,71005,645291
41,60900,"Raleigh Hills CDP, Oregon",0.5295,0.2416,0.3093,82745,6146
41,72800,"Terrebonne CDP, Oregon",0.7508,0.2256,0.1091,61859,1658
41,26750,"Four Corners CDP, Oregon",0.5608,0.1506,0.5774,52995,16399
41,35450,"Hubbard city, Oregon",0.7193,0.0731,0.5355,59803,3475
41,37250,"Jefferson city, Oregon",0.6956,0.1354,0.3760,61935,3301
41,48150,"Mill City city, Oregon",0.5721,0.1707,0.4237,53243,1839
41,10050,"Butte Falls town, Oregon",0.6918,0.1967,0.2874,34444,366
41,02800,"Arlington city, Oregon",0.5119,0.1438,0.2319,47292,591
41,63010,"Rockcreek CDP, Oregon",0.6364,0.1402,0.4022,87022,9893
41,80025,"West Haven-Sylvan CDP, Oregon",0.5620,0.1598,0.3315,100095,8888
41,31650,"Halfway city, Oregon",0.5366,0.2803,0.1820,40972,314
41,43400,"Lonerock city, Oregon",0.8333,0.6250,0.0000,,8
41,67950,"Sisters city, Oregon",0.5434,0.1801,0.3121,60318,2643
41,35800,"Idanha city, Oregon",0.6486,0.3704,0.1708,43500,162
41,38500,"Keizer city, Oregon",0.5976,0.1581,0.4205,64638,38980
41,23550,"Eola CDP, Oregon",,,,,
41,65250,"Sandy city, Oregon",0.7309,0.1154,0.2991,73443,11070
41,19020,"Deschutes River Woods CDP, Oregon",0.7138,0.1228,0.1982,65361,6044
41,20100,"Donald city, Oregon",0.9132,0.1649,0.5172,71964,1128
41,47300,"Mehama CDP, Oregon",0.9205,0.0714,0.1913,65625,224
41,70700,"Sublimity city, Oregon",0.6746,0.2769,0.2157,73977,2810
41,83750,"Woodburn city, Oregon",0.6354,0.1585,0.5206,50093,25738
41,28100,"Gaston city, Oregon",0.5938,0.1000,0.1301,58750,510
41,34100,"Hillsboro city, Oregon",0.5322,0.1056,0.6163,82275,106543
41,67100,"Sherwood city, Oregon",0.7727,0.0922,0.2492,103512,19625
41,82800,"Wilsonville city, Oregon",0.4542,0.1387,0.4057,72312,24073
41,31250,"Gresham city, Oregon",0.5411,0.1359,0.5480,54084,110494
41,17700,"Dallas city, Oregon",0.6704,0.2118,0.1931,56429,16168
41,49550,"Monmouth city, Oregon",0.4287,0.0889,0.4830,39704,10282
41,83950,"Wood Village city, Oregon",0.6812,0.0767,0.5903,56905,4057
41,31600,"Haines city, Oregon",0.7754,0.2717,0.0868,38929,265
41,21550,"Eagle Point city, Oregon",0.7701,0.2234,0.2093,78235,9154
41,72500,"Talent city, Oregon",0.5261,0.2034,0.4107,40385,6503
41,04000,"Barlow city, Oregon",0.8936,0.1049,0.2997,75313,143
41,37202,"Jeffers Gardens CDP, Oregon",0.6972,0.3736,0.1611,47095,348
41,10100,"Butteville CDP, Oregon",0.8281,0.1513,0.0350,132273,337
41,28650,"Gervais city, Oregon",0.8016,0.0435,0.2665,74191,2713
41,64850,"St. Paul city, Oregon",0.8344,0.1604,0.3147,90179,480
41,75150,"Turner city, Oregon",0.7876,0.1716,0.3021,82689,2494
41,03850,"Banks city, Oregon",0.8126,0.0414,0.2893,106250,1812
41,12050,"Cedar Hills CDP, Oregon",0.6095,0.1370,0.4819,81453,8912
41,27825,"Garden Home-Whitford CDP, Oregon",0.7141,0.1824,0.2149,96386,7006
41,11850,"Cave Junction city, Oregon",0.5312,0.2198,0.1708,26250,2479
41,39566,"Kirkpatrick CDP, Oregon",0.9130,0.1556,0.4394,67500,135
41,57150,"Pendleton city, Oregon",0.5508,0.1483,0.3870,51315,16733
41,62412,"Riverside CDP, Oregon",0.9000,0.2061,0.5273,74375,165
41,75185,"Tutuilla CDP, Oregon",0.8442,0.2723,0.4538,67500,382
41,32050,"Happy Valley city, Oregon",0.8425,0.1128,0.4743,125676,20971
41,37400,"Jennings Lodge CDP, Oregon",0.5365,0.1751,0.3645,54987,7988
41,04800,"Bay City city, Oregon",0.7504,0.1797,0.2956,56094,1675
41,45400,"Malin city, Oregon",0.7368,0.1246,0.4506,56607,899
41,26050,"Florence city, Oregon",0.6392,0.4427,0.1867,42356,8921
41,54900,"Ontario city, Oregon",0.4918,0.1808,0.5340,36922,10966
41,59750,"Prescott city, Oregon",0.7143,0.3523,0.0876,41000,88
41,67500,"Siletz city, Oregon",0.6311,0.1364,0.4593,45724,1144
41,23500,"Enterprise city, Oregon",0.6446,0.2209,0.1430,39375,2033
41,46500,"Maupin city, Oregon",0.7094,0.2598,0.0573,48897,508
41,21050,"Dundee city, Oregon",0.8053,0.1076,0.2843,79297,3234
41,36750,"Island City city, Oregon",0.8102,0.3043,0.1923,54519,1022
41,75850,"Union city, Oregon",0.7672,0.2353,0.1108,54320,2180
41,54000,"Oakland city, Oregon",0.5989,0.2045,0.1996,46667,885
41,61850,"Riddle city, Oregon",0.6328,0.1246,0.2730,42969,1252
41,74650,"Tri-City CDP, Oregon",0.7229,0.2511,0.2428,43560,4150
41,48600,"Milton-Freewater city, Oregon",0.6525,0.1383,0.5192,47355,7037
41,57650,"Pilot Rock city, Oregon",0.6863,0.2133,0.2729,52875,1322
41,80350,"Weston city, Oregon",0.7471,0.1373,0.2869,51125,823
41,37650,"Johnson City city, Oregon",0.9398,0.3346,0.1507,52321,514
41,74000,"Toledo city, Oregon",0.6330,0.1825,0.1603,60455,3579
41,78000,"Waldport city, Oregon",0.6510,0.3066,0.2160,47971,2055
41,84200,"Yachats city, Oregon",0.5508,0.5226,0.2037,49519,553
41,03800,"Bandon city, Oregon",0.4851,0.3787,0.1129,32226,3100
41,54100,"Oakridge city, Oregon",0.5605,0.2144,0.1869,32205,3303
41,20900,"Dufur city, Oregon",0.6653,0.1871,0.0841,54722,572
41,52100,"Newberg city, Oregon",0.6502,0.1337,0.3744,64202,23396
41,13050,"Chiloquin city, Oregon",0.6160,0.1604,0.5985,36500,954
41,22550,"Elgin city, Oregon",0.7397,0.3101,0.1113,41719,1448
41,66200,"Seneca city, Oregon",0.8281,0.3588,0.0448,47344,262
41,10750,"Canby city, Oregon",0.6793,0.1605,0.3931,73038,17695
41,59850,"Prineville city, Oregon",0.5484,0.2102,0.3127,35871,10035
41,32400,"Harper CDP, Oregon",0.6400,0.1111,0.0718,47500,135
41,34650,"Holley CDP, Oregon",0.7786,0.2537,0.1707,67250,402
41,35850,"Idaville CDP, Oregon",0.5725,0.1891,0.4181,,312
41,38150,"Juntura CDP, Oregon",0.6000,0.4615,0.0000,26250,26
41,38900,"Kerby CDP, Oregon",0.7963,0.4308,0.4865,,578
41,39350,"Kings Valley CDP, Oregon",1.0000,0.0000,0.0000,,132
41,40150,"Lacomb CDP, Oregon",0.8684,0.2121,0.1730,48594,481
41,40950,"Langlois CDP, Oregon",0.7045,0.2148,0.0000,,135
41,43650,"Lookingglass CDP, Oregon",0.6639,0.2528,0.2922,36692,985
41,47350,"Melrose CDP, Oregon",0.8322,0.1525,0.2383,69211,649
41,47650,"Merlin CDP, Oregon",0.6719,0.2008,0.0736,,1922
41,50200,"Mount Hood CDP, Oregon",0.2532,0.0242,0.1785,40380,414
41,50450,"Mulino CDP, Oregon",0.7967,0.1632,0.2402,83864,2334
41,51950,"Nesika Beach CDP, Oregon",0.6805,0.6190,0.1354,55710,315
41,52275,"New Hope CDP, Oregon",0.7229,0.2881,0.0937,65365,1593
41,52400,"New Pine Creek CDP, Oregon",0.7368,0.1829,0.4140,,82
41,54350,"O'Brien CDP, Oregon",0.7898,0.4858,0.2056,21182,636
41,57300,"Peoria CDP, Oregon",0.8632,0.1435,0.0000,84323,237
41,58050,"Pistol River CDP, Oregon",1.0000,0.3571,0.0000,,126
41,58550,"Plush CDP, Oregon",0.6809,0.1053,0.1365,31458,95
41,60070,"Pronghorn CDP, Oregon",1.0000,0.5909,0.2014,250001,44
41,60100,"Prospect CDP, Oregon",0.6580,0.3004,0.1619,24338,476
41,64150,"Ruch CDP, Oregon",0.7760,0.2657,0.0935,83214,986
41,66150,"Selma CDP, Oregon",0.8158,0.3486,0.1314,60990,591
41,66385,"Seventh Mountain CDP, Oregon",0.6689,0.3127,0.0676,113750,371
41,66900,"Shedd CDP, Oregon",0.3571,0.0914,0.4521,,394
41,50950,"Myrtle Creek city, Oregon",0.6641,0.2019,0.1764,50729,3428
41,71650,"Sutherlin city, Oregon",0.6714,0.2528,0.1670,46290,8033
41,83050,"Winchester Bay CDP, Oregon",0.7226,0.3976,0.0118,,337
41,33550,"Heppner city, Oregon",0.6307,0.2883,0.1996,51042,1110
41,28000,"Garibaldi city, Oregon",0.6716,0.3363,0.0686,46696,797
41,45700,"Manzanita city, Oregon",0.7384,0.4987,0.0741,54917,393
41,56150,"Pacific City CDP, Oregon",0.7249,0.2184,0.3406,,1076
41,62900,"Rockaway Beach city, Oregon",0.7032,0.2753,0.0588,45781,1166
41,73700,"Tillamook city, Oregon",0.4168,0.1841,0.3987,41109,5231
41,22200,"Echo city, Oregon",0.5385,0.1088,0.2430,48333,735
41,18250,"Dayton city, Oregon",0.8342,0.1372,0.5060,66667,2668
41,37850,"Jordan Valley city, Oregon",0.7500,0.2857,0.0400,32500,147
41,76600,"Vale city, Oregon",0.5567,0.1414,0.4205,38295,2079
41,43900,"Lostine city, Oregon",0.8037,0.2736,0.0695,56563,307
41,42600,"Lincoln City city, Oregon",0.5175,0.2759,0.3302,39344,8826
41,11900,"Cayuse CDP, Oregon",1.0000,0.3556,0.3694,93750,45
41,64600,"St. Helens city, Oregon",0.6124,0.1066,0.2695,51199,13559
41,77250,"Vernonia city, Oregon",0.8372,0.1697,0.0893,53491,1856
41,07300,"Bonanza town, Oregon",0.6683,0.2629,0.3871,54063,464
41,15350,"Coquille city, Oregon",0.6661,0.2812,0.1686,33516,3894
41,84250,"Yamhill city, Oregon",0.8090,0.1048,0.2991,83393,1346
41,00275,"Adair Village city, Oregon",0.6472,0.0751,0.3416,75000,1119
41,15800,"Corvallis city, Oregon",0.4265,0.1271,0.3982,52942,58028
41,29750,"Glide CDP, Oregon",0.6463,0.2401,0.0995,48582,1366
41,22800,"Elkton city, Oregon",0.7938,0.7471,0.1763,34306,174
41,82350,"Willamina city, Oregon",0.6122,0.1547,0.1795,48333,2450
41,29000,"Gladstone city, Oregon",0.5838,0.1675,0.3524,64045,12170
41,11000,"Canyonville city, Oregon",0.5659,0.3111,0.2532,37426,1826
41,33100,"Hebo CDP, Oregon",1.0000,0.2033,0.0000,42414,182
41,00350,"Adams city, Oregon",0.7073,0.1781,0.3579,58125,494
41,78600,"Warm Springs CDP, Oregon",0.6210,0.0716,0.2221,45417,3213
41,69900,"Stanfield city, Oregon",0.6645,0.1414,0.5310,56500,2722
41,67050,"Sheridan city, Oregon",0.6125,0.1263,0.4841,51960,6122
41,16250,"Cove city, Oregon",0.6937,0.2787,0.1417,42292,653
41,49600,"Monroe city, Oregon",0.6048,0.1453,0.4787,50000,640
41,17300,"Culver city, Oregon",0.6923,0.0705,0.5531,46477,1914
41,31050,"Greenhorn city, Oregon",,,,,
41,37550,"John Day city, Oregon",0.5837,0.1867,0.2146,39355,2244
41,43550,"Long Creek city, Oregon",0.7463,0.3986,0.1279,31875,148
41,15950,"Cottage Grove city, Oregon",0.6281,0.1622,0.3144,47752,10182
41,16950,"Creswell city, Oregon",0.6827,0.1764,0.2866,61149,5356
41,38000,"Junction City city, Oregon",0.5921,0.1155,0.2634,55000,6053
41,79950,"Westfir city, Oregon",0.8295,0.2973,0.1092,40469,296
41,31750,"Halsey city, Oregon",0.7946,0.1060,0.1370,57500,1009
41,03250,"Aumsville city, Oregon",0.6609,0.0656,0.2740,61620,4099
41,08750,"Brooks CDP, Oregon",0.8940,0.0813,0.5106,52396,492
41,19100,"Detroit city, Oregon",0.8043,0.3253,0.0470,41250,83
41,45900,"Marion CDP, Oregon",0.6702,0.4232,0.1027,,534
41,61700,"Richland city, Oregon",0.7876,0.3135,0.1911,42292,303
41,76250,"Unity city, Oregon",0.7097,0.5208,0.1528,28750,48
41,29950,"Gold Hill city, Oregon",0.7736,0.1865,0.1818,48750,1437
41,54325,"Oatfield CDP, Oregon",0.8221,0.2357,0.2498,85995,14060
41,67650,"Silverton city, Oregon",0.6784,0.1756,0.2494,64296,10242
41,53988,"Oak Hills CDP, Oregon",0.6640,0.1180,0.4835,96323,12308
41,73650,"Tigard city, Oregon",0.6153,0.1459,0.4439,79809,53312
41,41050,"La Pine city, Oregon",0.4502,0.2578,0.2584,37991,2343
41,72950,"The Dalles city, Oregon",0.5932,0.2066,0.4047,50678,15448
41,67600,"Silver Lake CDP, Oregon",0.7955,0.0000,0.2986,73750,104
41,69800,"Stafford CDP, Oregon",0.8643,0.2447,0.0273,125938,1733
41,70870,"Summit CDP, Oregon",0.8103,0.0931,0.1278,52917,204
41,71250,"Sunriver CDP, Oregon",0.6930,0.4003,0.0926,75000,1294
41,72400,"Takilma CDP, Oregon",0.9091,0.1545,0.1316,80302,466
41,72820,"Tetherow CDP, Oregon",1.0000,0.1664,0.0000,208125,757
41,74400,"Trail CDP, Oregon",0.8524,0.3207,0.0529,50042,552
41,75050,"Tumalo CDP, Oregon",0.6682,0.1495,0.0685,110647,535
41,74950,"Tualatin city, Oregon",0.5615,0.1219,0.4450,85772,27527
41,57500,"Phoenix city, Oregon",0.6316,0.3296,0.2107,30444,4582
41,63450,"Rogue River city, Oregon",0.4866,0.2763,0.1843,35875,2410
41,65950,"Seaside city, Oregon",0.4082,0.2206,0.2340,46505,6737
41,44300,"Lyons city, Oregon",0.7963,0.2115,0.3307,67344,1059
