unit9,year,ltd_iss_k,ltd_out_k
445105003,2024,,899515.0
445105004,2024,,311500.0
445106002,2024,10000.0,18420.0
445107003,2024,,36606.0
445107006,2024,,38675.0
445107001,2024,3475.0,54010.0
445107005,2024,,3120.0
445107009,2024,5045.0,75225.0
445107008,2024,,5105.0
445107014,2024,,370.0
445108004,2024,,109735.0
445108018,2024,,168113.0
445108005,2024,2950.0,25132.0
445108007,2024,,71901.0
445108017,2024,,77115.0
445108003,2024,,19955.0
445108008,2024,,33725.0
445108013,2024,,228100.0
445108002,2024,58605.0,161865.0
445108010,2024,,9405.0
445108020,2024,155345.0,203230.0
445108009,2024,,90808.0
445108014,2024,,24195.0
445109003,2024,,5035.0
445109013,2024,,9956.0
445109001,2024,,13400.0
445109011,2024,,568.0
445109005,2024,9940.0,9940.0
445109007,2024,,24289.0
445109016,2024,,28415.0
445109004,2024,,885.0
445109002,2024,9085.0,9690.0
445109010,2024,,8275.0
445110007,2024,,4760.0
445110008,2024,,1190.0
445110002,2024,,36375.0
445110005,2024,,8575.0
445111003,2024,,15393.0
445111005,2024,,8449.0
445111002,2024,,73485.0
445112004,2024,,3435.0
445112008,2024,54010.0,94630.0
445113008,2024,,6185.0
445113007,2024,,4422.0
445113003,2024,,7750.0
445113005,2024,,8580.0
445114005,2024,,11900.0
445114003,2024,11195.0,16625.0
445114001,2024,,37405.0
445116002,2024,1000.0,928.0
445116004,2024,,188074.0
445116012,2024,,31520.0
445116001,2024,,12245.0
445116003,2024,,5055.0
445116005,2024,,81960.0
445116007,2024,,72295.0
445116011,2024,,2300.0
445116016,2024,,5301.0
445116008,2024,,46993.0
445117001,2024,,59037.0
445117007,2024,,7780.0
445118002,2024,,10625.0
445119003,2024,,60026.0
445119002,2024,,9760.0
445119004,2024,,2085.0
445120003,2024,,13580.0
445120001,2024,,10475.0
445120002,2024,,20125.0
445121005,2024,23655.0,24010.0
445121004,2024,,16540.0
445121007,2024,,17170.0
445121006,2024,,23485.0
445123007,2024,,313870.0
445123001,2024,,225555.0
445123009,2024,,67479.0
445123005,2024,,137450.0
445123501,2024,,48495.0
445124001,2024,,13405.0
445125001,2024,35645.0,65005.0
445125006,2024,,14235.0
445125002,2024,,1815.0
445125005,2024,,8200.0
445126004,2024,,162077.0
445126014,2024,,19461.0
445126010,2024,,9774.0
445126003,2024,,260735.0
445126009,2024,,83785.0
445126008,2024,,14120.0
445126001,2024,,181965.0
445126007,2024,,225490.0
445126015,2024,,27932.0
445127004,2024,,3750.0
445127003,2024,,2235.0
445127005,2024,,624.0
445127001,2024,,3240.0
445127007,2024,,6674.0
445128002,2024,14305.0,30585.0
445128001,2024,,15625.0
445128003,2024,,19385.0
445128004,2024,,5849.0
445129004,2024,,1126843.0
445129006,2024,,13255.0
445129010,2024,,30028.0
445129005,2024,98775.0,162640.0
445129013,2024,,7695.0
445129014,2024,,48558.0
445129001,2024,,238300.0
445130001,2024,54970.0,426995.0
445130002,2024,,39705.0
445133003,2024,1650.0,4090.0
445133001,2024,1450.0,1602.0
445133004,2024,,33850.0
445133005,2024,,82285.0
445135002,2024,,540.0
445136001,2024,,915.0
445137001,2024,,49445.0
445137003,2024,,509.0
445138005,2024,,5805.0
445139010,2024,,45605.0
445139012,2024,,46743.0
445139005,2024,,49575.0
445140006,2024,,6610.0
445140002,2024,2670.0,39830.0
445141003,2024,,21125.0
445141004,2024,,4883.0
445142002,2024,,69540.0
445143005,2024,10755.0,27691.0
445143009,2024,,10975.0
445143003,2024,,3065.0
445143014,2024,4270.0,7075.0
445144006,2024,,8336.0
445144005,2024,,23150.0
445144001,2024,,2660.0
445145010,2024,,5329.0
445145001,2024,,6720.0
445145009,2024,,32472.0
445145005,2024,,9054.0
445146001,2024,,302535.0
445146006,2024,,342.0
445146007,2024,4465.0,36635.0
445146009,2024,,6315.0
445146002,2024,,65240.0
445146005,2024,,16730.0
445147009,2024,,11190.0
445147002,2024,,8205.0
445147006,2024,,3825.0
445148003,2024,,620.0
445148001,2024,4760.0,4760.0
445148002,2024,,910.0
445149001,2024,,23805.0
445149002,2024,8755.0,24610.0
445150001,2024,,55480.0
445152004,2024,,280740.0
445152007,2024,,71645.0
445152005,2024,,43130.0
445152001,2024,82105.0,504743.0
445152006,2024,,5945.0
445152002,2024,,448850.0
445152008,2024,,9760.0
445152003,2024,,9285.0
445153004,2024,,10805.0
445153002,2024,,21505.0
445153003,2024,,9433.0
445154001,2024,,11520.0
445155010,2024,,21369.0
445155005,2024,,6575.0
445155011,2024,7650.0,29270.0
445155012,2024,,20610.0
445155015,2024,1200.0,23210.0
445155004,2024,,74440.0
445155006,2024,,11850.0
445155009,2024,,30220.0
445155014,2024,11895.0,19855.0
445155020,2024,,449280.0
445155003,2024,,4185.0
445155016,2024,,18960.0
445155901,2024,,24455.0
445155008,2024,,1755.0
445155021,2024,,19480.0
445156002,2024,,7101.0
445157002,2024,,16740.0
445157004,2024,,6620.0
445158003,2024,,3870.0
445159004,2024,5895.0,4260.0
445160001,2024,,2160.0
445161002,2024,,3300.0
445161003,2024,,106640.0
445161001,2024,,122820.0
445161005,2024,,66830.0
445162001,2024,,55652.0
445163006,2024,,10488.0
445163004,2024,,29950.0
445163501,2024,,547880.0
445163002,2024,10420.0,19500.0
445165001,2024,254030.0,301374.0
445165601,2024,,10806.0
445166005,2024,6315.0,25890.0
445166003,2024,,90.0
445166015,2024,,305.0
445166012,2024,,48675.0
445166011,2024,,5475.0
445167003,2024,,1870.0
445167001,2024,,18705.0
445168001,2024,,25545.0
445168002,2024,,5110.0
445169007,2024,18800.0,18800.0
445169001,2024,,19010.0
445169008,2024,,5750.0
445170007,2024,49995.0,188425.0
445170005,2024,,509715.0
445170002,2024,601420.0,2024510.0
445170006,2024,194355.0,916215.0
445170004,2024,,292780.0
445170008,2024,,358740.0
445171001,2024,,92165.0
445171005,2024,,14335.0
445172003,2024,,16995.0
445174005,2024,,7150.0
445174014,2024,,85010.0
445174008,2024,,13265.0
445174004,2024,,492.0
445174012,2024,,3125.0
445174020,2024,,7595.0
445175003,2024,,315.0
445175008,2024,,5561.0
445175010,2024,11255.0,27265.0
445175004,2024,,75030.0
445175009,2024,,14305.0
445175015,2024,,21282.0
445176002,2024,4950.0,4950.0
445176003,2024,,8470.0
445176005,2024,,26000.0
445177001,2024,,5965.0
445177005,2024,,41025.0
445177003,2024,,5115.0
445178007,2024,104385.0,928290.0
445178001,2024,,3705.0
445178010,2024,,48815.0
445178014,2024,,43023.0
445178002,2024,45985.0,47075.0
445178003,2024,,24361.0
445178009,2024,,5488.0
445178011,2024,16770.0,82142.0
445178013,2024,,36238.0
445178005,2024,12335.0,122960.0
445178019,2024,,25465.0
445178017,2024,52955.0,80806.0
445179001,2024,,38564.0
445180003,2024,,13390.0
445180004,2024,,9205.0
445181004,2024,,57115.0
445181008,2024,,8835.0
445181002,2024,,85660.0
445181006,2024,14630.0,71830.0
445181007,2024,33445.0,38635.0
445182006,2024,,39464.0
445182011,2024,17200.0,17200.0
445182003,2024,,11135.0
445182004,2024,,5730.0
445182008,2024,,1800.0
445183003,2024,19170.0,29661.0
445183007,2024,,5655.0
445183001,2024,,14295.0
445184009,2024,,41794.0
445184001,2024,,367459.0
445184007,2024,,13795.0
445184005,2024,,305.0
445184014,2024,,87440.0
445184003,2024,,119953.0
445184010,2024,,900.0
445184012,2024,,41420.0
445185002,2024,,7085.0
445185003,2024,,14915.0
445185001,2024,14990.0,14990.0
445186001,2024,,55270.0
445186002,2024,17120.0,59140.0
445186003,2024,1532.0,9037.0
445187007,2024,,46635.0
445187006,2024,,2225.0
445187010,2024,,8604.0
445187005,2024,,2300.0
445187003,2024,,16955.0
445189003,2024,,1135.0
445189002,2024,,3375.0
445190002,2024,,8140.0
445191001,2024,,214835.0
445192001,2024,31225.0,69650.0
445193001,2024,,3880.0
445194010,2024,,3830.0
445194005,2024,,5345.0
445194008,2024,,15785.0
445195002,2024,,370822.0
445195001,2024,,63820.0
445196003,2024,,37820.0
445196001,2024,,11730.0
445197001,2024,,14640.0
445198003,2024,,8625.0
445198002,2024,,5430.0
445198004,2024,28490.0,26855.0
445198006,2024,2500.0,7830.0
445199001,2024,81980.0,942258.0
445199002,2024,73650.0,608231.0
445200004,2024,,450.0
445200002,2024,,6130.0
445201010,2024,,112.0
445201001,2024,,8806.0
445201013,2024,,11360.0
445201801,2024,,11568.0
445201020,2024,,9870.0
445201008,2024,,28722.0
445201017,2024,,6376.0
445202501,2024,1820.0,7845.0
445203006,2024,,29995.0
445203001,2024,3995.0,20579.0
445204001,2024,,15280.0
445205003,2024,,54190.0
445205002,2024,,301455.0
445205006,2024,,114606.0
445205001,2024,1130.0,13425.0
445205007,2024,,25655.0
445205004,2024,,19193.0
445205005,2024,,37760.0
445206003,2024,,1944.0
445208004,2024,,8010.0
445208002,2024,,2510.0
445208003,2024,,8350.0
445209001,2024,,643.0
445210004,2024,,8770.0
445210009,2024,,7070.0
445210006,2024,,155.0
445210001,2024,,40495.0
445210008,2024,,3157.0
445211001,2024,,4305.0
445212001,2024,,15090.0
445212008,2024,,57425.0
445212013,2024,,405020.0
445212014,2024,,4460.0
445212002,2024,,153564.0
445212017,2024,1475.0,36725.0
445212016,2024,,95990.0
445213001,2024,,31275.0
445214002,2024,,50760.0
445215001,2024,,4270.0
445216001,2024,,3915.0
445217001,2024,,5110.0
445219003,2024,,10870.0
445219002,2024,,1665.0
445220010,2024,245280.0,1164844.0
445220008,2024,9025.0,34680.0
445220024,2024,,76047.0
445220001,2024,,1178220.0
445220002,2024,158155.0,273195.0
445220007,2024,,266030.0
445220012,2024,,104140.0
445220014,2024,,272666.0
445220015,2024,565700.0,837940.0
445220020,2024,199510.0,961110.0
445220025,2024,145380.0,1172495.0
445220030,2024,,247486.0
445220018,2024,,57050.0
445220005,2024,,621060.0
445220013,2024,273645.0,1692620.0
445220017,2024,,751035.0
445221011,2024,,190815.0
445221008,2024,,2255.0
445221006,2024,,8075.0
445221007,2024,23345.0,56905.0
445223004,2024,,16050.0
445223002,2024,,545.0
445223001,2024,,36700.0
445225501,2024,,798.0
445225009,2024,,80615.0
445226012,2024,,15063.0
445226014,2024,,19790.0
445226010,2024,,69255.0
445226002,2024,19310.0,19900.0
445226013,2024,,14455.0
445227005,2024,,149430.0
445227013,2024,24925.0,753615.0
445227602,2024,33440.0,568825.0
445227701,2024,,76385.0
445227002,2024,65465.0,628120.0
445227011,2024,,488045.0
445227001,2024,692035.0,2466033.0
445228005,2024,1595.0,13800.0
445229002,2024,,685.0
445229005,2024,,1180.0
445229001,2024,5285.0,5115.0
445229006,2024,,17286.0
445229007,2024,,48266.0
445230012,2024,7075.0,9820.0
445230901,2024,,7207.0
445230005,2024,,38605.0
445230010,2024,,7337.0
445230007,2024,9000.0,9000.0
445231001,2024,,51105.0
445231002,2024,52130.0,77520.0
445232002,2024,,2370.0
445232004,2024,,6755.0
445232007,2024,,4608.0
445234005,2024,,1470.0
445234002,2024,48215.0,62696.0
445234006,2024,,1912.0
445234007,2024,,1740.0
445234011,2024,,33449.0
445235008,2024,,1520.0
445235011,2024,,23390.0
445235001,2024,,6965.0
445236006,2024,,25908.0
445236003,2024,,124655.0
445237002,2024,14790.0,21150.0
445237001,2024,47215.0,144994.0
445237004,2024,,703140.0
445238003,2024,,122055.0
445238002,2024,6950.0,7970.0
445239004,2024,,27662.0
445239005,2024,,42600.0
445240002,2024,,18945.0
445240501,2024,7780.0,431840.0
445241014,2024,,65945.0
445241006,2024,,21340.0
445241010,2024,,765.0
445241004,2024,,20625.0
445242002,2024,,1760.0
445242004,2024,,5520.0
445242008,2024,,3660.0
445243003,2024,,9325.0
445243002,2024,,10142.0
445243005,2024,,27120.0
445243008,2024,,303430.0
445244001,2024,9825.0,9825.0
445244006,2024,,36045.0
445245002,2024,,3930.0
445245003,2024,3480.0,21555.0
445245004,2024,,13845.0
445245005,2024,9705.0,14330.0
445246006,2024,9000.0,37635.0
445246005,2024,282685.0,909910.0
445246009,2024,,282455.0
445246016,2024,,51975.0
445246003,2024,,54300.0
445246011,2024,,1308693.0
445246014,2024,,684945.0
445246015,2024,,128400.0
445246012,2024,125740.0,832468.0
445246008,2024,114565.0,686700.0
445247003,2024,,47950.0
445247004,2024,,11894.0
445247007,2024,,10667.0
445247001,2024,6975.0,44855.0
445248001,2024,,74590.0
445248002,2024,19950.0,56705.0
445249004,2024,,7785.0
445249001,2024,,6000.0
445249003,2024,,15922.0
445249006,2024,,43092.0
445249009,2024,,64269.0
445249005,2024,10965.0,23865.0
445249010,2024,25900.0,25984.0
445250005,2024,,22050.0
445250001,2024,,1170.0
445250013,2024,,29900.0
445250008,2024,,28924.0
445250012,2024,,9720.0
445251002,2024,,7695.0
445251003,2024,,55300.0
445252004,2024,,2900.0
445252002,2024,,12640.0
445252003,2024,,18855.0
445253001,2024,,6680.0
445254002,2024,,35595.0
445254003,2024,,2015.0
505001002,2024,,189.0
505002801,2024,,21650.0
505002003,2024,,156.0
505003005,2024,,22700.0
505003601,2024,,13588.0
505003082,2024,,700.0
505003015,2024,6045.0,21140.0
505003025,2024,22950.0,23080.0
505004901,2024,,599.0
505005006,2024,,37740.0
505005058,2024,,16835.0
505005602,2024,,11340.0
505005002,2024,,7920.0
505005055,2024,,54135.0
505005701,2024,,75560.0
505005047,2024,,69685.0
505005401,2024,,2058.0
505006014,2024,,13635.0
505006003,2024,,2080.0
505006002,2024,,1880.0
505007001,2024,,19160.0
505007003,2024,,3798.0
505007006,2024,,4215.0
505008001,2024,,5790.0
505008010,2024,,16155.0
505008801,2024,,21150.0
505008011,2024,,9740.0
505008015,2024,,72.0
505009026,2024,,7012.0
505009069,2024,,355.0
505009701,2024,,14335.0
505009601,2024,,51920.0
505010501,2024,,1632.0
505010008,2024,,2480.0
505010078,2024,,4270.0
505010029,2024,225.0,860.0
505010062,2024,12500.0,12400.0
505010035,2024,,1.0
505010099,2024,,3061.0
505011053,2024,,20205.0
505011037,2024,,9132.0
505011057,2024,,1536.0
505011011,2024,,25800.0
505011052,2024,,10170.0
505011506,2024,,19197.0
505011019,2024,,6589.0
505011054,2024,,7400.0
505012601,2024,,9154.0
505012026,2024,,4009.0
505012062,2024,740.0,740.0
505013050,2024,,120604.0
505013100,2024,,73255.0
505013027,2024,,1510.0
505013154,2024,,146060.0
505013144,2024,,121830.0
505013004,2024,,12307.0
505013137,2024,,300455.0
505013506,2024,2358.0,75560.0
505013135,2024,,46425.0
505013086,2024,,172655.0
505013601,2024,,268250.0
505013075,2024,,10348.0
505013505,2024,14000.0,28765.0
505013069,2024,,52145.0
505013076,2024,,20385.0
505014057,2024,580.0,15580.0
505014506,2024,,37965.0
505014801,2024,,13930.0
505014045,2024,,9760.0
505014038,2024,,99.0
505015039,2024,,16190.0
505015022,2024,,26305.0
505015601,2024,,13675.0
505015501,2024,,16850.0
505016004,2024,253.0,10763.0
505016601,2024,,65546.0
505017002,2024,,4824.0
505017014,2024,,15960.0
505017001,2024,,1057.0
505017501,2024,,17792.0
505018019,2024,,7190.0
505018001,2024,,14316.0
505018601,2024,,120320.0
505018002,2024,,20293.0
505019001,2024,,11570.0
505020064,2024,,14915.0
505020074,2024,,17875.0
505020081,2024,32700.0,34910.0
505020063,2024,,39453.0
505020098,2024,,29290.0
505020601,2024,,76365.0
505020018,2024,,18020.0
505022010,2024,21500.0,21125.0
505022032,2024,,35.0
505022089,2024,,7710.0
505022101,2024,,39105.0
505022301,2024,,9305.0
505022025,2024,,30295.0
505022105,2024,,1305.0
505023066,2024,,26025.0
505023010,2024,,1119.0
505023061,2024,,1272.0
505023054,2024,,4088.0
505023055,2024,,85065.0
505024501,2024,,5914.0
505024024,2024,,95.0
505025055,2024,,415.0
505025012,2024,,12375.0
505025031,2024,,23314.0
505025701,2024,,9899.0
505026701,2024,,304.0
505027001,2024,1000.0,32194.0
505027005,2024,,6625.0
505027003,2024,,19150.0
505028072,2024,,12440.0
505028019,2024,,11615.0
505028901,2024,,51343.0
505028038,2024,,20245.0
505028060,2024,,6880.0
505028044,2024,,22040.0
505028801,2024,,8305.0
505029018,2024,6990.0,8280.0
505029017,2024,,46774.0
505029021,2024,,332.0
505029028,2024,142.0,3987.0
505029003,2024,,11003.0
505030018,2024,,8528.0
505030033,2024,,5882.0
505030003,2024,,20501.0
505030034,2024,,6520.0
505030801,2024,,94265.0
505030023,2024,,1320.0
505031022,2024,,8850.0
505031701,2024,,790.0
505031030,2024,,28140.0
505032002,2024,4750.0,22927.0
505032601,2024,,7215.0
505032041,2024,,19530.0
505032016,2024,,59145.0
505032602,2024,,57990.0
505033029,2024,,2482.0
505033001,2024,,5865.0
505033013,2024,,80.0
505033018,2024,18800.0,18585.0
505033010,2024,,7505.0
505033075,2024,850.0,9242.0
505034037,2024,,839.0
505034009,2024,,12615.0
505036018,2024,,10105.0
505036050,2024,,100.0
505036602,2024,,36664.0
505036043,2024,,3342.0
505036064,2024,,12425.0
505037094,2024,,10535.0
505037086,2024,,2907.0
505037401,2024,,14669.0
505037069,2024,,1018.0
505037601,2024,19810.0,102185.0
505037030,2024,,737.0
505037084,2024,,61390.0
505038004,2024,,5865.0
505038014,2024,,4760.0
505038601,2024,,29150.0
505039501,2024,,2445.0
505039503,2024,,300.0
505040901,2024,,34670.0
505041602,2024,,8377.0
505041033,2024,,57575.0
505041505,2024,,511.0
505041037,2024,,3511.0
505041605,2024,,1035.0
505041801,2024,,12560.0
505041504,2024,,27165.0
505041029,2024,,249510.0
505041501,2024,,33503.0
505041603,2024,,987.0
505041002,2024,,52240.0
505041030,2024,,71150.0
505041032,2024,,29105.0
505041503,2024,,37070.0
505041606,2024,,93990.0
505041604,2024,,106115.0
505041017,2024,874.0,30789.0
505042044,2024,23860.0,25948.0
505042007,2024,,7315.0
505042501,2024,,12475.0
505043501,2024,,33590.0
505043801,2024,,11955.0
505043007,2024,,1344.0
505044005,2024,,355.0
505044004,2024,,7390.0
505044801,2024,,783.0
505045029,2024,,185.0
505045601,2024,14800.0,79775.0
505045050,2024,,42760.0
505045072,2024,,2695.0
505045057,2024,,14735.0
505045602,2024,,15535.0
505045503,2024,,900.0
505046602,2024,,36150.0
505046006,2024,,6440.0
505046601,2024,,47560.0
505046009,2024,11140.0,45985.0
505046501,2024,,59615.0
505048044,2024,,40615.0
505048043,2024,,1330.0
505048058,2024,,16820.0
505048004,2024,15305.0,38392.0
505048045,2024,28000.0,73505.0
505049019,2024,48.0,37.0
505049045,2024,,10225.0
505049047,2024,,5340.0
505049050,2024,,15555.0
505049006,2024,4975.0,45209.0
505049021,2024,,7480.0
505049042,2024,,7390.0
505049031,2024,,4080.0
505050001,2024,,27652.0
505050601,2024,,74135.0
505051003,2024,1700.0,9633.0
505051004,2024,,5714.0
505052501,2024,,1142.0
505052502,2024,150000.0,357355.0
505052055,2024,,4710.0
505052058,2024,2500.0,2410.0
505052001,2024,,26205.0
505052060,2024,,12025.0
505052059,2024,,6705.0
505052065,2024,11735.0,11850.0
505053043,2024,,2358.0
505053054,2024,,5375.0
505054017,2024,,28185.0
505054601,2024,,13040.0
505054018,2024,,25790.0
505054015,2024,,22961.0
505054064,2024,,9189.0
505054401,2024,,9722.0
505054503,2024,,45005.0
505054007,2024,,19171.0
505056034,2024,83700.0,117715.0
