state,source_dataset,referendum_row_id,jurisdiction_raw,jurisdiction_norm,referendum_type,election_date,unit_id,census_name,census_type,county,match_status,match_lane,evidence_strength,score,matched_vintage,basis,notes
IL,il_sbe,IL:3954,"Alsip, Hazelgreen and Oak lawn School Dist 126",ALSIP HAZELGREEN AND OAK LAWN,Tax,2004 General Primary,14501607500000,ALSIP-HAZLGRN-OAKLAWN SCHOOL DISTRICT 126,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #126 in county COOK,
IL,il_sbe,IL:3955,Alsip-Merrionette Park Public Library Dist,ALSIP MERRIONETTE PARK PUBLIC LIBRARY DISTRICT,Tax,2004 General Primary,14401690100000,ALSIP MERRIONETTE PARK LIBRARY DISTRICT,special_district,COOK,ASSIGNED,il_special_name_fuzzy,4_NAME_FUZZY,0.918,1997-2022,special 'Alsip-Merrionette Park Public Library Dist' ~= CoG 'ALSIP MERRIONETTE PARK LIBRARY DISTRICT' (fuzzy 0.918),fuzzy_reviewed_correct REVIEW
IL,il_sbe,IL:3956,Atwood Heights School Dist 125,ATWOOD HEIGHTS,Tax,2004 General Primary,14501600500000,ATWOOD HEIGHTS SCHOOL DISTRICT 125,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #125 in county COOK,
IL,il_sbe,IL:3957,Calumet City School Dist 155,CALUMET,Tax,2004 General Primary,14501602200000,CALUMET CITY SCHOOL DISTRICT 155,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #155 in county COOK,
IL,il_sbe,IL:3958,City of Rolling Meadows,ROLLING MEADOWS,Tax,2004 General Primary,14201608500000,CITY OF ROLLING MEADOWS,municipal,COOK,ASSIGNED,il_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'City of Rolling Meadows' == CoG 'CITY OF ROLLING MEADOWS' (exact 1.0),
IL,il_sbe,IL:3959,Dolton School Dist 148,DOLTON,Tax,2004 General Primary,14501603600000,DOLTON SCHOOL DISTRICT 148,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #148 in county COOK,
IL,il_sbe,IL:3960,East Maine School Dist 63,EAST MAINE,Tax,2004 General Primary,14501603700000,EAST MAINE SCHOOL DISTRICT 63,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #63 in county COOK,
IL,il_sbe,IL:3961,Evergreen Park Elementary School Dist 124,EVERGREEN PARK,Tax,2004 General Primary,14501604400000,EVERGREEN PARK SCHOOL DISTRICT 124,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #124 in county COOK,
IL,il_sbe,IL:3962,Fairview School Dist 72,FAIRVIEW,Tax,2004 General Primary,14501604600000,SKOKIE-FAIRVIEW SCHOOL DISTRICT 72,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #72 in county COOK,
IL,il_sbe,IL:3963,Forest Park School Dist 91,FOREST PARK,Tax,2004 General Primary,14501604900000,FOREST PARK SCHOOL DISTRICT 91,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #91 in county COOK,
IL,il_sbe,IL:3964,Kirby School Dist 140,KIRBY,Tax,2004 General Primary,14501607100000,KIRBY SCHOOL DISTRICT 140,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #140 in county COOK,
IL,il_sbe,IL:3965,Komarek School Dist 94,KOMAREK,Tax,2004 General Primary,14501607200000,KOMAREK SCHOOL DISTRICT 94,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #94 in county COOK,
IL,il_sbe,IL:3966,LaGrange Park Public Library Dist,LAGRANGE PARK PUBLIC LIBRARY DISTRICT,Tax,2004 General Primary,14401695500000,LA GRANGE PARK PUBLIC LIBRARY DISTRICT,special_district,COOK,ASSIGNED,second_opinion_resolved,1_ADJUDICATED,1.0,,second-opinion: spelling/abbr variant of CoG 'LA GRANGE PARK PUBLIC LIBRARY DISTRICT',second-opinion-resolved
IL,il_sbe,IL:3967,Lansing School Dist 158,LANSING,Tax,2004 General Primary,14501607600000,LANSING SCHOOL DISTRICT 158,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #158 in county COOK,
IL,il_sbe,IL:3968,Lyons Elementary School Dist 103,LYONS,Tax,2004 General Primary,14501608300000,LYONS SCHOOL DISTRICT 103,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #103 in county COOK,
IL,il_sbe,IL:3969,Morton Grove School Dist 70,MORTON GROVE,Tax,2004 General Primary,14501609300000,MORTON GROVE SCHOOL DISTRICT 70,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #70 in county COOK,
IL,il_sbe,IL:3970,Mount Prospect School Dist 57,MOUNT PROSPECT,Tax,2004 General Primary,14501609400000,MT PROSPECT SCHOOL DISTRICT 57,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #57 in county COOK,
IL,il_sbe,IL:3971,Niles Township High School Dist 219,NILES,Tax,2004 General Primary,14501609800000,NILES TOWNSHIP COMMUNITY HIGH SCHOOL DISTRICT 219,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #219 in county COOK,
IL,il_sbe,IL:3972,Olympia Gardens Fire Protection Dist,OLYMPIA GARDENS FIRE PROTECTION DISTRICT,Tax,2004 General Primary,14401613100000,OLYMPIA GARDENS FIRE PROTECTION DISTRICT,special_district,COOK,ASSIGNED,il_special_name_exact,3b_NAME_EXACT,1.0,1997-2022,special 'Olympia Gardens Fire Protection Dist' == CoG 'OLYMPIA GARDENS FIRE PROTECTION DISTRICT' (exact 1.0),
IL,il_sbe,IL:3973,Palatine Rural Fire Protection Dist,PALATINE RURAL FIRE PROTECTION DISTRICT,Tax,2004 General Primary,14401613500000,PALATINE RURAL FIRE PROTECTION DISTRICT,special_district,COOK,ASSIGNED,il_special_name_exact,3b_NAME_EXACT,1.0,1997-2022,special 'Palatine Rural Fire Protection Dist' == CoG 'PALATINE RURAL FIRE PROTECTION DISTRICT' (exact 1.0),
IL,il_sbe,IL:3974,Palatine Rural Fire Protection Dist,PALATINE RURAL FIRE PROTECTION DISTRICT,Tax,2004 General Primary,14401613500000,PALATINE RURAL FIRE PROTECTION DISTRICT,special_district,COOK,ASSIGNED,il_special_name_exact,3b_NAME_EXACT,1.0,1997-2022,special 'Palatine Rural Fire Protection Dist' == CoG 'PALATINE RURAL FIRE PROTECTION DISTRICT' (exact 1.0),
IL,il_sbe,IL:3975,River Grove School Dist 85.5,RIVER GROVE,Tax,2004 General Primary,14501612500000,RIVER GROVE SCHOOL DISTRICT 85-5,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #85 in county COOK,
IL,il_sbe,IL:3976,Riverside Public School Dist 96,RIVERSIDE,Tax,2004 General Primary,14501612700000,RIVERSIDE SCHOOL DISTRICT 96,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #96 in county COOK,
IL,il_sbe,IL:3977,Skokie School Dist 73.5,SKOKIE,Tax,2004 General Primary,14501613600000,SKOKIE SCHOOL DISTRICT 69,school_district,COOK,ASSIGNED,il_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'Skokie School Dist 73.5' == CoG 'SKOKIE SCHOOL DISTRICT 69' (exact 1.0),
IL,il_sbe,IL:3978,Thornton Fractional Township High School Dist 215,THORNTON FRACTIONAL,Tax,2004 General Primary,14501614300000,THORNTON-FR T H SCHOOL DISTRICT 215,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #215 in county COOK,
IL,il_sbe,IL:3979,Thornton Township High School Dist 205,THORNTON,Tax,2004 General Primary,14501614500000,THORNTON TOWNSHIP HIGH SCHOOL DISTRICT 205,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #205 in county COOK,
IL,il_sbe,IL:3980,Village of LaGrange,LAGRANGE,Tax,2004 General Primary,,,,,UNRESOLVED,il_city_unresolved,5_UNRESOLVED,0.941,,best CoG 'VILLAGE OF LA GRANGE' 0.941 < 0.90 or type/county miss,
IL,il_sbe,IL:3981,Village of Richton Park,RICHTON PARK,Tax,2004 General Primary,,,,,UNRESOLVED,il_special_unresolved,5_UNRESOLVED,0.5,,best CoG 'DOLTON PARK DISTRICT' 0.5 < 0.90 or type/county miss,
IL,il_sbe,IL:3982,Village of Wilmette,WILMETTE,Tax,2004 General Primary,14201610000000,VILLAGE OF WILMETTE,municipal,COOK,ASSIGNED,il_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'Village of Wilmette' == CoG 'VILLAGE OF WILMETTE' (exact 1.0),
IL,il_sbe,IL:3983,Willow Springs School Dist 108,WILLOW SPRINGS,Tax,2004 General Primary,14501615300000,WILLOW SPRINGS SCHOOL DISTRICT 108,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #108 in county COOK,
IL,il_sbe,IL:3984,Willow Springs School Dist 108,WILLOW SPRINGS,Tax,2004 General Primary,14501615300000,WILLOW SPRINGS SCHOOL DISTRICT 108,school_district,COOK,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #108 in county COOK,
IL,il_sbe,IL:3985,DeKalb County,DEKALB,Tax,2004 General Primary,14101901900000,COUNTY OF DEKALB,county,DEKALB,ASSIGNED,il_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'DeKalb County' == CoG 'COUNTY OF DEKALB' (exact 1.0),
IL,il_sbe,IL:3986,Hinckley Fire Protection Dist,HINCKLEY FIRE PROTECTION DISTRICT,Tax,2004 General Primary,14401901700000,HINCKLEY COMMUNITY FIRE PROTECTION DISTRICT,special_district,DEKALB,ASSIGNED,second_opinion_resolved,1_ADJUDICATED,1.0,,second-opinion: spelling/abbr variant of CoG 'HINCKLEY COMMUNITY FIRE PROTECTION DISTRICT',second-opinion-resolved
IL,il_sbe,IL:3987,DeWitt County,DEWITT,Tax,2004 General Primary,14102002000000,COUNTY OF DE WITT,county,DEWITT,ASSIGNED,second_opinion_resolved,1_ADJUDICATED,1.0,,second-opinion: spelling/abbr variant of CoG 'COUNTY OF DE WITT',second-opinion-resolved
IL,il_sbe,IL:3988,DeWitt County,DEWITT,Tax,2004 General Primary,14102002000000,COUNTY OF DE WITT,county,DEWITT,ASSIGNED,second_opinion_resolved,1_ADJUDICATED,1.0,,second-opinion: spelling/abbr variant of CoG 'COUNTY OF DE WITT',second-opinion-resolved
IL,il_sbe,IL:3989,Clinton CUSD 15,CLINTON,Tax,2004 General Primary,14502000100000,CLINTON COMMUNITY UNIT SCHOOL DISTRICT 15,school_district,DEWITT,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #15 in county DEWITT,
IL,il_sbe,IL:3990,Blue Ridge CUSD 18,BLUE RIDGE,Tax,2004 General Primary,14502060100000,BLUE RIDGE SCHOOL DISTRICT 18,school_district,DEWITT,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #18 in county DEWITT,
IL,il_sbe,IL:3991,Addison Township,ADDISON,Tax,2004 General Primary,14302200100000,TOWNSHIP OF ADDISON,township,DUPAGE,ASSIGNED,il_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'Addison Township' == CoG 'TOWNSHIP OF ADDISON' (exact 1.0),
IL,il_sbe,IL:3992,Addison Township,ADDISON,Tax,2004 General Primary,14302200100000,TOWNSHIP OF ADDISON,township,DUPAGE,ASSIGNED,il_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'Addison Township' == CoG 'TOWNSHIP OF ADDISON' (exact 1.0),
IL,il_sbe,IL:3993,Benjamin School Dist 25,BENJAMIN,Tax,2004 General Primary,14502200200000,BENJAMIN SCHOOL DISTRICT 25,school_district,DUPAGE,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #25 in county DUPAGE,
IL,il_sbe,IL:3994,CCSD 93,,Tax,2004 General Primary,14502201200000,COMMUNITY CONSOLIDATED SCHOOL DISTRICT 93,school_district,DUPAGE,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #93 in county DUPAGE,
IL,il_sbe,IL:3995,Clarendon Hills Park Dist,CLARENDON HILLS PARK DISTRICT,Tax,2004 General Primary,14402201000000,CLARENDON HILLS PARK DISTRICT,special_district,DUPAGE,ASSIGNED,il_special_name_exact,3b_NAME_EXACT,1.0,1997-2022,special 'Clarendon Hills Park Dist' == CoG 'CLARENDON HILLS PARK DISTRICT' (exact 1.0),
IL,il_sbe,IL:3996,Gower School Dist 62,GOWER,Tax,2004 General Primary,14502202000000,GOWER SCHOOL DISTRICT 62,school_district,DUPAGE,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #62 in county DUPAGE,
IL,il_sbe,IL:3997,Lisle CUSD 202,LISLE,Tax,2004 General Primary,14502203100000,LISLE COMMUNITY UNIT SCHOOL DISTRICT 202,school_district,DUPAGE,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #202 in county DUPAGE,
IL,il_sbe,IL:3998,Lombard Elementary School Dist 44,LOMBARD,Tax,2004 General Primary,14502203200000,LOMBARD SCHOOL DISTRICT 44,school_district,DUPAGE,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #44 in county DUPAGE,
IL,il_sbe,IL:3999,Maercker School Dist 60,MAERCKER,Tax,2004 General Primary,14502203400000,MAERCKER SCHOOL DISTRICT 60,school_district,DUPAGE,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #60 in county DUPAGE,
IL,il_sbe,IL:4000,Medinah Elementary School Dist 11,MEDINAH,Tax,2004 General Primary,14502203600000,MEDINAH SCHOOL DISTRICT 11,school_district,DUPAGE,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #11 in county DUPAGE,
IL,il_sbe,IL:4001,Village of Carol Stream,CAROL STREAM,Tax,2004 General Primary,14202250300000,VILLAGE OF CAROL STREAM,municipal,DUPAGE,ASSIGNED,il_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'Village of Carol Stream' == CoG 'VILLAGE OF CAROL STREAM' (exact 1.0),
IL,il_sbe,IL:4002,Village of Lombard,LOMBARD,Tax,2004 General Primary,14202201100000,VILLAGE OF LOMBARD,municipal,DUPAGE,ASSIGNED,il_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'Village of Lombard' == CoG 'VILLAGE OF LOMBARD' (exact 1.0),
IL,il_sbe,IL:4003,West Chicago Mosquito Abatement Dist,WEST CHICAGO MOSQUITO ABATEMENT DISTRICT,Tax,2004 General Primary,14402240800000,WEST CHICAGO MOSQUITO ABATEMENT DISTRICT,special_district,DUPAGE,ASSIGNED,il_special_name_exact,3b_NAME_EXACT,1.0,1997-2022,special 'West Chicago Mosquito Abatement Dist' == CoG 'WEST CHICAGO MOSQUITO ABATEMENT DISTRICT' (exact 1.0),
IL,il_sbe,IL:4004,Wood Dale Public Library Dist,WOOD DALE PUBLIC LIBRARY DISTRICT,Tax,2004 General Primary,14402271700000,WOOD DALE PUBLIC LIBRARY DISTRICT,special_district,DUPAGE,ASSIGNED,il_special_name_exact,3b_NAME_EXACT,1.0,1997-2022,special 'Wood Dale Public Library Dist' == CoG 'WOOD DALE PUBLIC LIBRARY DISTRICT' (exact 1.0),
IL,il_sbe,IL:4005,York Center Fire Protection Dist,YORK CENTER FIRE PROTECTION DISTRICT,Tax,2004 General Primary,14402204400000,YORK CENTER FIRE PROTECTION DISTRICT,special_district,DUPAGE,ASSIGNED,il_special_name_exact,3b_NAME_EXACT,1.0,1997-2022,special 'York Center Fire Protection Dist' == CoG 'YORK CENTER FIRE PROTECTION DISTRICT' (exact 1.0),
IL,il_sbe,IL:4006,York Center Fire Protection Dist,YORK CENTER FIRE PROTECTION DISTRICT,Tax,2004 General Primary,14402204400000,YORK CENTER FIRE PROTECTION DISTRICT,special_district,DUPAGE,ASSIGNED,il_special_name_exact,3b_NAME_EXACT,1.0,1997-2022,special 'York Center Fire Protection Dist' == CoG 'YORK CENTER FIRE PROTECTION DISTRICT' (exact 1.0),
IL,il_sbe,IL:4007,Bensenville Community Public Library Dist,BENSENVILLE COMMUNITY PUBLIC LIBRARY DISTRICT,Tax,2004 General Primary,14402270100000,BENSENVILLE PUBLIC LIBRARY DISTRICT,special_district,DUPAGE,ASSIGNED,second_opinion_resolved,1_ADJUDICATED,1.0,,second-opinion: spelling/abbr variant of CoG 'BENSENVILLE PUBLIC LIBRARY DISTRICT',second-opinion-resolved
IL,il_sbe,IL:4008,Roselle Fire Protection Dist 1,ROSELLE FIRE PROTECTION DISTRICT 1,Tax,2004 General Primary,14402203100000,ROSELLE FIRE PROTECTION DISTRICT 1,special_district,DUPAGE,ASSIGNED,il_special_name_exact,3b_NAME_EXACT,1.0,1997-2022,special 'Roselle Fire Protection Dist 1' == CoG 'ROSELLE FIRE PROTECTION DISTRICT 1' (exact 1.0),
IL,il_sbe,IL:4009,Village of Oak Brook,OAK BROOK,Tax,2004 General Primary,14202250200000,VILLAGE OF OAK BROOK,municipal,DUPAGE,ASSIGNED,il_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'Village of Oak Brook' == CoG 'VILLAGE OF OAK BROOK' (exact 1.0),
IL,il_sbe,IL:4010,City of Effingham,EFFINGHAM,Tax,2004 General Primary,14202500500000,CITY OF EFFINGHAM,municipal,EFFINGHAM,ASSIGNED,il_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'City of Effingham' == CoG 'CITY OF EFFINGHAM' (exact 1.0),
IL,il_sbe,IL:4011,City of Vandalia,VANDALIA,Tax,2004 General Primary,14302601800000,TOWNSHIP OF VANDALIA,township,FAYETTE,ASSIGNED,il_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'City of Vandalia' == CoG 'TOWNSHIP OF VANDALIA' (exact 1.0),
IL,il_sbe,IL:4012,Canton Union School Dist 66,CANTON,Tax,2004 General Primary,14502900400000,CANTON SCHOOL DISTRICT 66,school_district,FULTON,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #66 in county FULTON,
IL,il_sbe,IL:4013,City of Canton,CANTON,Tax,2004 General Primary,14302900500000,TOWNSHIP OF CANTON,township,FULTON,ASSIGNED,il_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'City of Canton' == CoG 'TOWNSHIP OF CANTON' (exact 1.0),
IL,il_sbe,IL:4014,Village of Vermont,VERMONT,Tax,2004 General Primary,14302902300000,TOWNSHIP OF VERMONT,township,FULTON,ASSIGNED,il_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'Village of Vermont' == CoG 'TOWNSHIP OF VERMONT' (exact 1.0),
IL,il_sbe,IL:4015,Morris Elementary School Dist 54,MORRIS,Tax,2004 General Primary,14503201800000,MORRIS SCHOOL DISTRICT 54,school_district,GRUNDY,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #54 in county GRUNDY,
IL,il_sbe,IL:4016,Minooka CCSD 201,MINOOKA,Tax,2004 General Primary,14503201500000,MINOOKA COMMUNITY CONSOLIDATED SCHOOL DISTRICT 201,school_district,GRUNDY,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #201 in county GRUNDY,
IL,il_sbe,IL:4017,City of Colona,COLONA,Tax,2004 General Primary,14303700800000,TOWNSHIP OF COLONA,township,HENRY,ASSIGNED,il_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'City of Colona' == CoG 'TOWNSHIP OF COLONA' (exact 1.0),
IL,il_sbe,IL:4018,Donovan CUSD 3,DONOVAN,Tax,2004 General Primary,14503800700000,DONOVAN COMMUNITY UNIT SCHOOL DISTRICT 3,school_district,IROQUOIS,ASSIGNED,il_school_number_in_county,3b_NAME_EXACT,1.0,1997-2022,school #3 in county IROQUOIS,
IL,il_sbe,IL:4019,Jackson County,JACKSON,Tax,2004 General Primary,14103903900000,COUNTY OF JACKSON,county,JACKSON,ASSIGNED,il_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'Jackson County' == CoG 'COUNTY OF JACKSON' (exact 1.0),
IL,il_sbe,IL:4020,Rick Warren Memorial Public Library Dist,RICK WARREN MEMORIAL PUBLIC LIBRARY DISTRICT,Tax,2004 General Primary,14403940100000,RICK WARREN MEMORIAL PUBLIC LIBRARY DISTRICT,special_district,JACKSON,ASSIGNED,il_special_name_exact,3b_NAME_EXACT,1.0,1997-2022,special 'Rick Warren Memorial Public Library Dist' == CoG 'RICK WARREN MEMORIAL PUBLIC LIBRARY DISTRICT' (exact 1.0),
IL,il_sbe,IL:4021,Jersey County,JERSEY,Tax,2004 General Primary,14104204200000,COUNTY OF JERSEY,county,JERSEY,ASSIGNED,il_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'Jersey County' == CoG 'COUNTY OF JERSEY' (exact 1.0),
IL,il_sbe,IL:4022,City of East DuBuque,EAST DUBUQUE,Tax,2004 General Primary,,,,,UNRESOLVED,il_city_unresolved,5_UNRESOLVED,0.0,,best CoG '' 0.0 < 0.90 or type/county miss,
IL,il_sbe,IL:4023,Jo Daviess County,JO DAVIESS,Tax,2004 General Primary,,,,,UNRESOLVED,il_county_unresolved,5_UNRESOLVED,0.0,,best CoG '' 0.0 < 0.90 or type/county miss,
IL,il_sbe,IL:4024,Vinegar Hill Township,VINEGAR HILL,Tax,2004 General Primary,,,,,UNRESOLVED,il_city_unresolved,5_UNRESOLVED,0.0,,best CoG '' 0.0 < 0.90 or type/county miss,
IL,il_sbe,IL:4025,Big Rock Township,BIG ROCK,Tax,2004 General Primary,14204530000000,VILLAGE OF BIG ROCK,municipal,KANE,ASSIGNED,il_city_name_exact,3b_NAME_EXACT,1.0,2007-2022,city 'Big Rock Township' == CoG 'VILLAGE OF BIG ROCK' (exact 1.0),referendum_predates_unit_first_seen
