state,referendum_row_id,unit_id,census_name,census_type,county,election_date,pct_yes,threshold_centered_margin,passed,issued_6y,n_issues_6y,par_6y,go_share_6y,voter_auth_share_6y,os_confirms_election,entity_type,rule_threshold,op_referendum_strict,op_codable,rd_sample,purpose_class,is_resubmission,prior_fail_4y,resubmitted_4y,gfd_year,gfd_pop,gfd_enrollment,gfd_total_rev,gfd_property_tax,gfd_debt_out,gfd_ltd_out,gfd_rev_pc,gfd_debt_pc
MA,MA:2740,22300501200000,TOWN OF MARBLEHEAD,township,ESSEX,1998-06-08,35.69,-14.31,0,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,1,1997,19973,,56219,27954,9680,9660,2814.7,484.7
MA,MA:2741,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,1998-06-09,69.14,19.14,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4367,,8713,4936,10945,10717,1995.2,2506.3
MA,MA:2742,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,1998-06-09,59.41,9.41,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4367,,8713,4936,10945,10717,1995.2,2506.3
MA,MA:2743,22300501800000,TOWN OF NORTH ANDOVER,township,ESSEX,1998-06-09,56.40,6.40,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,24283,,53422,28099,159114,131382,2200.0,6552.5
MA,MA:2744,22301405500000,TOWN OF WESTMINSTER,township,WORCESTER,1998-06-09,52.67,2.67,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,6562,,9762,6249,3175,3175,1487.7,483.8
MA,MA:2745,22301405500000,TOWN OF WESTMINSTER,township,WORCESTER,1998-06-09,53.51,3.51,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,6562,,9762,6249,3175,3175,1487.7,483.8
MA,MA:2746,22300101300000,TOWN OF TRURO,township,BARNSTABLE,1998-06-11,55.71,5.71,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,1729,,6478,4628,0,0,3746.7,0.0
MA,MA:2747,22300400600000,TOWN OF TISBURY,township,DUKES,1998-06-12,49.67,-0.33,0,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,1,1997,3341,,11507,9099,5060,3245,3444.2,1514.5
MA,MA:2748,22301200400000,TOWN OF DUXBURY,township,PLYMOUTH,1998-06-13,92.87,42.87,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,15007,,36752,24292,10388,5879,2449.0,692.2
MA,MA:2749,22301200400000,TOWN OF DUXBURY,township,PLYMOUTH,1998-06-13,92.47,42.47,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,15007,,36752,24292,10388,5879,2449.0,692.2
MA,MA:2750,22301200400000,TOWN OF DUXBURY,township,PLYMOUTH,1998-06-13,92.88,42.88,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,15007,,36752,24292,10388,5879,2449.0,692.2
MA,MA:2751,22301200400000,TOWN OF DUXBURY,township,PLYMOUTH,1998-06-13,92.71,42.71,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,15007,,36752,24292,10388,5879,2449.0,692.2
MA,MA:2752,22301200400000,TOWN OF DUXBURY,township,PLYMOUTH,1998-06-13,92.48,42.48,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,15007,,36752,24292,10388,5879,2449.0,692.2
MA,MA:2753,22300601600000,TOWN OF MONTAGUE,township,FRANKLIN,1998-06-15,60.08,10.08,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,8383,,13439,7047,4319,3045,1603.1,515.2
MA,MA:2754,22300601600000,TOWN OF MONTAGUE,township,FRANKLIN,1998-06-15,52.62,2.62,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,8383,,13439,7047,4319,3045,1603.1,515.2
MA,MA:2755,22300601600000,TOWN OF MONTAGUE,township,FRANKLIN,1998-06-15,57.14,7.14,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,8383,,13439,7047,4319,3045,1603.1,515.2
MA,MA:2756,22300801800000,TOWN OF WILLIAMSBURG,township,HAMPSHIRE,1998-06-15,60.34,10.34,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,1,1,,1997,2593,,3867,2266,2251,2251,1491.3,868.1
MA,MA:2757,22300100800000,TOWN OF HARWICH,township,BARNSTABLE,1998-06-16,74.35,24.35,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,11328,,28363,19509,16883,16189,2503.8,1490.4
MA,MA:2758,22301201500000,TOWN OF MATTAPOISETT,township,PLYMOUTH,1998-06-16,55.16,5.16,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,6190,,11241,8765,4120,3872,1816.0,665.6
MA,MA:2759,22301201500000,TOWN OF MATTAPOISETT,township,PLYMOUTH,1998-06-16,57.19,7.19,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,6190,,11241,8765,4120,3872,1816.0,665.6
MA,MA:2760,22301201500000,TOWN OF MATTAPOISETT,township,PLYMOUTH,1998-06-16,51.06,1.06,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,6190,,11241,8765,4120,3872,1816.0,665.6
MA,MA:2761,22300903900000,TOWN OF WAYLAND,township,MIDDLESEX,1998-06-25,50.24,0.24,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,12041,,34537,26040,20515,20255,2868.3,1703.8
MA,MA:2762,22300700200000,TOWN OF BLANDFORD,township,HAMPDEN,1998-06-27,65.52,15.52,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,1137,,1660,925,747,147,1460.0,657.0
MA,MA:2763,22301101700000,TOWN OF NORFOLK,township,NORFOLK,1998-07-07,75.68,25.68,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,10389,,17441,10222,11148,8155,1678.8,1073.1
MA,MA:2764,22301200700000,TOWN OF HANOVER,township,PLYMOUTH,1998-09-15,55.88,5.88,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,12891,,25161,16399,7820,6070,1951.8,606.6
MA,MA:2765,22300100500000,TOWN OF DENNIS,township,BARNSTABLE,1998-09-29,68.96,18.96,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,14423,,25791,18355,10027,7601,1788.2,695.2
MA,MA:2766,22300100500000,TOWN OF DENNIS,township,BARNSTABLE,1998-09-29,69.02,19.02,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,14423,,25791,18355,10027,7601,1788.2,695.2
MA,MA:2767,22300601300000,TOWN OF LEVERETT,township,FRANKLIN,1998-10-03,69.14,19.14,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,1835,,3395,2262,762,762,1850.1,415.3
MA,MA:2768,22300601300000,TOWN OF LEVERETT,township,FRANKLIN,1998-10-03,70.37,20.37,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,1835,,3395,2262,762,762,1850.1,415.3
MA,MA:2769,22301201500000,TOWN OF MATTAPOISETT,township,PLYMOUTH,1998-10-06,72.26,22.26,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,6190,,11241,8765,4120,3872,1816.0,665.6
MA,MA:2770,22301201500000,TOWN OF MATTAPOISETT,township,PLYMOUTH,1998-10-06,71.61,21.61,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,6190,,11241,8765,4120,3872,1816.0,665.6
MA,MA:2771,22301101200000,TOWN OF MEDFIELD,township,NORFOLK,1998-10-19,78.64,28.64,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,11467,,25368,16443,19725,19725,2212.3,1720.2
MA,MA:2772,22301400700000,TOWN OF BOLTON,township,WORCESTER,1998-11-03,67.38,17.38,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,3279,,7473,6500,10465,465,2279.0,3191.5
MA,MA:2773,22301400700000,TOWN OF BOLTON,township,WORCESTER,1998-11-03,60.05,10.05,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,3279,,7473,6500,10465,465,2279.0,3191.5
MA,MA:2774,22300500300000,TOWN OF BOXFORD,township,ESSEX,1998-11-03,60.77,10.77,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,8550,,13992,11193,7625,7625,1636.5,891.8
MA,MA:2775,22300500300000,TOWN OF BOXFORD,township,ESSEX,1998-11-03,37.50,-12.50,0,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,1,1997,8550,,13992,11193,7625,7625,1636.5,891.8
MA,MA:2776,22300300300000,TOWN OF DARTMOUTH,township,BRISTOL,1998-11-03,57.53,7.53,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,28100,,41722,24177,13293,12007,1484.8,473.1
MA,MA:2777,22300300300000,TOWN OF DARTMOUTH,township,BRISTOL,1998-11-03,44.21,-5.79,0,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,0,1997,28100,,41722,24177,13293,12007,1484.8,473.1
MA,MA:2778,22200500200000,CITY OF GLOUCESTER,municipal,ESSEX,1998-11-03,60.29,10.29,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,29267,,67418,35515,72694,32444,2303.6,2483.8
MA,MA:2779,22301101400000,TOWN OF MILLIS,township,NORFOLK,1998-11-03,66.40,16.40,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,7965,,14611,8764,9894,4520,1834.4,1242.2
MA,MA:2780,22200800100000,CITY OF NORTHAMPTON,municipal,HAMPSHIRE,1998-11-03,74.75,24.75,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,28838,,55146,23036,43125,42770,1912.3,1495.4
MA,MA:2781,22301201800000,TOWN OF PEMBROKE,township,PLYMOUTH,1998-11-03,64.81,14.81,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,16010,,25052,16158,1313,970,1564.8,82.0
MA,MA:2782,22300301100000,TOWN OF RAYNHAM,township,BRISTOL,1998-11-03,56.55,6.55,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,10513,,14018,10188,450,225,1333.4,42.8
MA,MA:2783,22301102300000,TOWN OF WALPOLE,township,NORFOLK,1998-11-03,55.87,5.87,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,22251,,44006,25254,12785,7299,1977.7,574.6
MA,MA:2784,22301201500000,TOWN OF MATTAPOISETT,township,PLYMOUTH,1998-11-06,71.61,21.61,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,6190,,11241,8765,4120,3872,1816.0,665.6
MA,MA:2785,22301405500000,TOWN OF WESTMINSTER,township,WORCESTER,1998-11-09,52.55,2.55,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,6562,,9762,6249,3175,3175,1487.7,483.8
MA,MA:2786,22300100900000,TOWN OF MASHPEE,township,BARNSTABLE,1998-11-14,52.83,2.83,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,8935,,26795,19570,36252,36252,2998.9,4057.3
MA,MA:2787,22300903200000,TOWN OF STOW,township,MIDDLESEX,1998-11-16,85.98,35.98,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,5731,,10062,8984,5458,1843,1755.7,952.4
MA,MA:2788,22301402100000,TOWN OF LANCASTER,township,WORCESTER,1998-11-17,69.37,19.37,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,6542,,7677,4988,509,509,1173.5,77.8
MA,MA:2789,22301402100000,TOWN OF LANCASTER,township,WORCESTER,1998-11-17,63.17,13.17,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,6542,,7677,4988,509,509,1173.5,77.8
MA,MA:2790,22300903200000,TOWN OF STOW,township,MIDDLESEX,1998-11-17,78.61,28.61,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,5731,,10062,8984,5458,1843,1755.7,952.4
MA,MA:2791,22300601300000,TOWN OF LEVERETT,township,FRANKLIN,1998-11-21,85.13,35.13,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,1835,,3395,2262,762,762,1850.1,415.3
MA,MA:2792,22300100600000,TOWN OF EASTHAM,township,BARNSTABLE,1998-11-23,64.23,14.23,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4855,,12909,9610,4935,4935,2658.9,1016.5
MA,MA:2793,22301400700000,TOWN OF BOLTON,township,WORCESTER,1998-11-30,84.80,34.80,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,3279,,7473,6500,10465,465,2279.0,3191.5
MA,MA:2794,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,1998-12-01,78.19,28.19,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4367,,8713,4936,10945,10717,1995.2,2506.3
MA,MA:2795,22300202300000,TOWN OF SAVOY,township,BERKSHIRE,1998-12-03,86.42,36.42,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,687,,1418,523,96,65,2064.0,139.7
MA,MA:2796,22300700700000,TOWN OF HAMPDEN,township,HAMPDEN,1998-12-04,62.27,12.27,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,4742,,6203,5230,1390,1390,1308.1,293.1
MA,MA:2797,22301202300000,TOWN OF SCITUATE,township,PLYMOUTH,1998-12-06,63.82,13.82,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,17242,,34372,23513,13973,13388,1993.5,810.4
MA,MA:2798,22300902100000,TOWN OF LEXINGTON,township,MIDDLESEX,1998-12-07,66.47,16.47,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,29484,,85946,57626,27574,23994,2915.0,935.2
MA,MA:2799,22300900100000,TOWN OF ACTON,township,MIDDLESEX,1998-12-08,53.59,3.59,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,18851,,39613,31960,770,770,2101.4,40.8
MA,MA:2800,22300900100000,TOWN OF ACTON,township,MIDDLESEX,1998-12-08,55.80,5.80,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,18851,,39613,31960,770,770,2101.4,40.8
MA,MA:2801,22300900900000,TOWN OF BOXBOROUGH,township,MIDDLESEX,1998-12-08,67.38,17.38,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,3979,,8734,7162,8528,1479,2195.0,2143.3
MA,MA:2802,22300502400000,TOWN OF TOPSFIELD,township,ESSEX,1998-12-12,64.01,14.01,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,6098,,10529,8015,1157,722,1726.6,189.7
MA,MA:2803,22301403000000,TOWN OF NORTHBRIDGE,township,WORCESTER,1998-12-15,65.97,15.97,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,13693,,22815,8509,3822,3505,1666.2,279.1
MA,MA:2804,22301403000000,TOWN OF NORTHBRIDGE,township,WORCESTER,1998-12-15,65.58,15.58,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,13693,,22815,8509,3822,3505,1666.2,279.1
MA,MA:2805,22300300700000,TOWN OF FREETOWN,township,BRISTOL,1998-12-21,54.38,4.38,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,8733,,10649,7269,400,400,1219.4,45.8
MA,MA:2806,22301201200000,TOWN OF LAKEVILLE,township,PLYMOUTH,1998-12-21,75.91,25.91,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,8596,,11271,7830,5414,4924,1311.2,629.8
MA,MA:2807,22301404500000,TOWN OF STURBRIDGE,township,WORCESTER,1998-12-21,67.83,17.83,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,7911,,13250,8756,4234,2620,1674.9,535.2
MA,MA:2808,22301100100000,TOWN OF AVON,township,NORFOLK,1998-12-23,81.05,31.05,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4611,,10012,7022,0,0,2171.3,0.0
MA,MA:2809,22301101700000,TOWN OF NORFOLK,township,NORFOLK,1998-12-29,55.53,5.53,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,10389,,17441,10222,11148,8155,1678.8,1073.1
MA,MA:2810,22301404600000,TOWN OF SUTTON,township,WORCESTER,1998-12-29,61.44,11.44,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,7340,,13849,7235,4722,4722,1886.8,643.3
MA,MA:2811,22300201300000,TOWN OF LEE,township,BERKSHIRE,1999-01-12,53.46,3.46,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,5743,,12107,6122,5704,3362,2108.1,993.2
MA,MA:2812,22301201700000,TOWN OF NORWELL,township,PLYMOUTH,1999-01-23,63.74,13.74,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,9652,,21317,15835,10638,6738,2208.6,1102.2
MA,MA:2813,22301201700000,TOWN OF NORWELL,township,PLYMOUTH,1999-01-23,51.24,1.24,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,9652,,21317,15835,10638,6738,2208.6,1102.2
MA,MA:2814,22301404600000,TOWN OF SUTTON,township,WORCESTER,1999-01-25,54.84,4.84,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,7340,,13849,7235,4722,4722,1886.8,643.3
MA,MA:2815,22301400500000,TOWN OF BERLIN,township,WORCESTER,1999-01-30,75.38,25.38,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,2332,,5166,3387,280,280,2215.3,120.1
MA,MA:2816,22301100800000,TOWN OF DOVER,township,NORFOLK,1999-02-09,76.85,26.85,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,5383,,10651,9376,1306,1306,1978.6,242.6
MA,MA:2817,22301401800000,TOWN OF HOLDEN,township,WORCESTER,1999-02-11,55.74,5.74,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,14960,,30256,15110,7354,5710,2022.5,491.6
MA,MA:2818,22300300100000,TOWN OF ACUSHNET,township,BRISTOL,1999-02-22,26.23,-23.77,0,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,1,1997,9843,,14435,6396,5725,13,1466.5,581.6
MA,MA:2819,22300800200000,TOWN OF BELCHERTOWN,township,HAMPSHIRE,1999-02-22,64.20,14.20,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1998,11756,,23136,10709,12514,12514,1968.0,1064.5
MA,MA:2820,22301405200000,TOWN OF WESTBOROUGH,township,WORCESTER,1999-03-02,65.70,15.70,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1998,15005,,41927,27829,31991,28994,2794.2,2132.0
MA,MA:2821,22300701100000,TOWN OF MONSON,township,HAMPDEN,1999-03-08,51.54,1.54,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,7949,,18247,6198,13584,13584,2295.5,1708.9
MA,MA:2822,22301100900000,TOWN OF FOXBOROUGH,township,NORFOLK,1999-03-09,70.73,20.73,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,16011,,29513,17790,5572,5572,1843.3,348.0
MA,MA:2823,22301404000000,TOWN OF SHREWSBURY,township,WORCESTER,1999-03-09,66.39,16.39,1,1,1,5345000,1.000,0.000,0,municipality,66.7,0,1,0,bond_other,0,0,,1998,26771,,83887,28568,17140,14770,3133.5,640.2
MA,MA:2824,22301404000000,TOWN OF SHREWSBURY,township,WORCESTER,1999-03-09,66.05,16.05,1,1,1,5345000,1.000,0.000,0,municipality,66.7,0,1,0,bond_other,0,0,,1998,26771,,83887,28568,17140,14770,3133.5,640.2
MA,MA:2825,22301400800000,TOWN OF BOYLSTON,township,WORCESTER,1999-03-15,76.18,26.18,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,3791,,8295,4393,769,675,2188.1,202.8
MA,MA:2826,22300902600000,TOWN OF NORTH READING,township,MIDDLESEX,1999-03-16,61.72,11.72,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,12919,,28626,17830,17040,13875,2215.8,1319.0
MA,MA:2827,22300101200000,TOWN OF SANDWICH,township,BARNSTABLE,1999-03-25,72.59,22.59,1,1,1,23855000,1.000,0.000,0,municipality,66.7,0,1,0,bond_other,0,0,,1998,17916,,37111,26212,23115,21615,2071.4,1290.2
MA,MA:2828,22301101200000,TOWN OF MEDFIELD,township,NORFOLK,1999-03-29,61.01,11.01,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,11467,,25368,16443,19725,19725,2212.3,1720.2
MA,MA:2829,22301101200000,TOWN OF MEDFIELD,township,NORFOLK,1999-03-29,60.96,10.96,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,11467,,25368,16443,19725,19725,2212.3,1720.2
MA,MA:2830,22301101200000,TOWN OF MEDFIELD,township,NORFOLK,1999-03-29,71.71,21.71,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,11467,,25368,16443,19725,19725,2212.3,1720.2
MA,MA:2831,22300904300000,TOWN OF WINCHESTER,township,MIDDLESEX,1999-03-30,51.36,1.36,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,20318,,48396,33953,13441,12286,2381.9,661.5
MA,MA:2832,22301403400000,TOWN OF PAXTON,township,WORCESTER,1999-04-05,53.24,3.24,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4121,,7336,3995,1160,415,1780.2,281.5
MA,MA:2833,22300502200000,TOWN OF SAUGUS,township,ESSEX,1999-04-06,57.00,7.00,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1998,26223,,55348,30630,20489,19790,2110.7,781.3
MA,MA:2834,22300501100000,TOWN OF MANCHESTER-BY-THE-SEA,township,ESSEX,1999-04-10,82.22,32.22,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,5357,,13013,9973,11823,11673,2429.2,2207.0
MA,MA:2835,22300101500000,TOWN OF YARMOUTH,township,BARNSTABLE,1999-04-12,58.93,8.93,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1998,22335,,47410,28103,54689,48062,2122.7,2448.6
MA,MA:2836,22300900900000,TOWN OF BOXBOROUGH,township,MIDDLESEX,1999-04-13,80.20,30.20,1,1,1,4546000,1.000,0.000,0,municipality,66.7,0,1,0,bond_other,0,0,,1998,3979,,9752,8464,9331,7931,2450.9,2345.1
MA,MA:2837,22300901100000,TOWN OF CARLISLE,township,MIDDLESEX,1999-04-13,83.17,33.17,1,1,1,1200000,1.000,0.000,0,municipality,66.7,0,1,0,bond_other,0,0,,1998,4599,,12696,10186,11718,7190,2760.6,2547.9
MA,MA:2838,22300101300000,TOWN OF TRURO,township,BARNSTABLE,1999-04-13,54.27,4.27,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,1729,,6478,4628,0,0,3746.7,0.0
MA,MA:2839,22300101300000,TOWN OF TRURO,township,BARNSTABLE,1999-04-13,58.63,8.63,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,1729,,6478,4628,0,0,3746.7,0.0
MA,MA:2840,22300101300000,TOWN OF TRURO,township,BARNSTABLE,1999-04-13,62.32,12.32,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,1729,,6478,4628,0,0,3746.7,0.0
MA,MA:2841,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1999-04-15,73.62,23.62,1,1,2,13913775,1.000,1.000,0,municipality,66.7,0,1,0,tax,1,1,,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2842,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1999-04-15,74.06,24.06,1,1,2,13913775,1.000,1.000,0,municipality,66.7,0,1,0,tax,1,1,,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2843,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1999-04-15,71.84,21.84,1,1,2,13913775,1.000,1.000,0,municipality,66.7,0,1,0,tax,1,1,,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2844,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1999-04-15,70.99,20.99,1,1,2,13913775,1.000,1.000,0,municipality,66.7,0,1,0,tax,1,1,,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2845,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1999-04-15,66.67,16.67,1,1,2,13913775,1.000,1.000,0,municipality,66.7,0,1,0,tax,1,1,,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2846,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1999-04-15,65.83,15.83,1,1,2,13913775,1.000,1.000,0,municipality,66.7,0,1,0,tax,1,1,,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2847,22300400700000,TOWN OF WEST TISBURY,township,DUKES,1999-04-15,71.65,21.65,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,2169,,7291,5818,523,523,3361.5,241.1
MA,MA:2848,22300400700000,TOWN OF WEST TISBURY,township,DUKES,1999-04-15,56.96,6.96,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,2169,,7291,5818,523,523,3361.5,241.1
MA,MA:2849,22300900300000,TOWN OF ASHBY,township,MIDDLESEX,1999-04-26,62.23,12.23,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,2934,,3018,2462,23,23,1028.6,7.8
MA,MA:2850,22300900500000,TOWN OF AYER,township,MIDDLESEX,1999-04-26,71.22,21.22,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,7378,,21202,12141,12320,6300,2873.7,1669.8
MA,MA:2851,22300900500000,TOWN OF AYER,township,MIDDLESEX,1999-04-26,66.95,16.95,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,7378,,21202,12141,12320,6300,2873.7,1669.8
MA,MA:2852,22301102500000,TOWN OF WESTWOOD,township,NORFOLK,1999-04-26,54.34,4.34,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1998,12935,,37117,27291,13783,7213,2869.5,1065.6
MA,MA:2853,22300903900000,TOWN OF WAYLAND,township,MIDDLESEX,1999-04-27,73.24,23.24,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,12041,,34537,26040,20515,20255,2868.3,1703.8
MA,MA:2854,22301201300000,TOWN OF MARION,township,PLYMOUTH,1999-04-30,57.05,7.05,1,1,1,3418971,1.000,1.000,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4953,,10284,7706,3515,2595,2076.3,709.7
MA,MA:2855,22301201300000,TOWN OF MARION,township,PLYMOUTH,1999-04-30,61.20,11.20,1,1,1,3418971,1.000,1.000,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4953,,10284,7706,3515,2595,2076.3,709.7
MA,MA:2856,22301400900000,TOWN OF BROOKFIELD,township,WORCESTER,1999-05-01,59.64,9.64,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,2915,,5448,2194,4976,4976,1869.0,1707.0
