fips,NAME,state_abb,year,dem_share2p,source,tier,measured,est_mad_pp,flag
1702154,Arlington Heights,IL,2016,0.5977,Fekrazad-RLCR,precinct,True,,
1702154,Arlington Heights,IL,2020,0.6137,Fekrazad-RLCR,precinct,True,,
1702154,Arlington Heights,IL,2024,0.6064,Metcalf+NYT,precinct,True,,
1703012,Aurora,IL,2004,0.583,county-rescale-BG16-corr,estimated,False,3.15,
1703012,Aurora,IL,2008,0.6686,rebuilt-EDA-precinct,precinct,True,,
1703012,Aurora,IL,2012,0.638,county-rescale-BG16-corr,estimated,False,1.74,
1703012,Aurora,IL,2016,0.701,Fekrazad-RLCR,precinct,True,,
1703012,Aurora,IL,2020,0.7025,Fekrazad-RLCR,precinct,True,,
1703012,Aurora,IL,2024,0.6579,Metcalf+NYT,precinct,True,,
1705573,Berwyn,IL,2004,0.7186,county-rescale-BG16-corr,estimated,False,3.15,
1705573,Berwyn,IL,2008,0.7564,rebuilt-EDA-precinct,precinct,True,,
1705573,Berwyn,IL,2012,0.7588,county-rescale-BG16-corr,estimated,False,1.74,
1705573,Berwyn,IL,2016,0.8067,Fekrazad-RLCR,precinct,True,,
1705573,Berwyn,IL,2020,0.7865,Fekrazad-RLCR,precinct,True,,
1705573,Berwyn,IL,2024,0.7132,Metcalf+NYT,precinct,True,,
1706613,Bloomington,IL,2004,0.464,county-rescale-BG16-corr,estimated,False,3.15,
1706613,Bloomington,IL,2008,0.5367,rebuilt-EDA-precinct,precinct,True,,
1706613,Bloomington,IL,2012,0.4886,county-rescale-BG16-corr,estimated,False,1.74,
1706613,Bloomington,IL,2016,0.5517,Fekrazad-RLCR,precinct,True,,
1706613,Bloomington,IL,2020,0.5824,Fekrazad-RLCR,precinct,True,,
1706613,Bloomington,IL,2024,0.5828,Metcalf+NYT,precinct,True,,
1707133,Bolingbrook,IL,2004,0.6357,county-rescale-BG16-corr,estimated,False,3.15,
1707133,Bolingbrook,IL,2008,0.6986,rebuilt-EDA-precinct,precinct,True,,
1707133,Bolingbrook,IL,2012,0.6846,county-rescale-BG16-corr,estimated,False,1.74,
1707133,Bolingbrook,IL,2016,0.7091,Fekrazad-RLCR,precinct,True,,
1707133,Bolingbrook,IL,2020,0.7139,Fekrazad-RLCR,precinct,True,,
1707133,Bolingbrook,IL,2024,0.6644,Metcalf+NYT,precinct,True,,
1712385,Champaign,IL,2004,0.6281,county-rescale-BG16-corr,estimated,False,3.15,
1712385,Champaign,IL,2008,0.6791,rebuilt-EDA-precinct,precinct,True,,
1712385,Champaign,IL,2012,0.6696,precinct-2012,precinct,True,,
1712385,Champaign,IL,2016,0.7254,Fekrazad-RLCR,precinct,True,,
1712385,Champaign,IL,2020,0.7508,Fekrazad-RLCR,precinct,True,,
1712385,Champaign,IL,2024,0.754,Metcalf+NYT,precinct,True,,
1714000,Chicago,IL,2004,0.8193,county-rescale-BG16-corr,estimated,False,3.15,
1714000,Chicago,IL,2008,0.8616,rebuilt-EDA-precinct,precinct,True,,
1714000,Chicago,IL,2012,0.8495,county-rescale-BG16-corr,estimated,False,1.74,
1714000,Chicago,IL,2016,0.8707,Fekrazad-RLCR,precinct,True,,
1714000,Chicago,IL,2020,0.8388,Fekrazad-RLCR,precinct,True,,
1714000,Chicago,IL,2024,0.7919,Metcalf+NYT,precinct,True,,
1714351,Cicero,IL,2004,0.7923,county-rescale-BG16-corr,estimated,False,3.15,
1714351,Cicero,IL,2008,0.799,rebuilt-EDA-precinct,precinct,True,,
1714351,Cicero,IL,2012,0.8216,county-rescale-BG16-corr,estimated,False,1.74,
1714351,Cicero,IL,2016,0.8762,Fekrazad-RLCR,precinct,True,,
1714351,Cicero,IL,2020,0.817,Fekrazad-RLCR,precinct,True,,
1714351,Cicero,IL,2024,0.6549,Metcalf+NYT,precinct,True,,
1718823,Decatur,IL,2004,0.5418,county-rescale-BG16-corr,estimated,False,3.15,
1718823,Decatur,IL,2008,0.5834,rebuilt-EDA-precinct,precinct,True,,
1718823,Decatur,IL,2012,0.5617,county-rescale-BG16-corr,estimated,False,1.74,
1718823,Decatur,IL,2016,0.5021,Fekrazad-RLCR,precinct,True,,
1718823,Decatur,IL,2020,0.507,Fekrazad-RLCR,precinct,True,,
1718823,Decatur,IL,2024,0.5102,Metcalf+NYT,precinct,True,,
1719642,Des Plaines,IL,2004,0.5349,county-rescale-BG16-corr,estimated,False,3.15,
1719642,Des Plaines,IL,2008,0.6224,rebuilt-EDA-precinct,precinct,True,,
1719642,Des Plaines,IL,2012,0.5893,county-rescale-BG16-corr,estimated,False,1.74,
1719642,Des Plaines,IL,2016,0.6221,Fekrazad-RLCR,precinct,True,,
1719642,Des Plaines,IL,2020,0.5969,Fekrazad-RLCR,precinct,True,,
1719642,Des Plaines,IL,2024,0.5487,Metcalf+NYT,precinct,True,,
1720591,Downers Grove,IL,2004,0.4544,county-rescale-BG16-corr,estimated,False,3.15,
1720591,Downers Grove,IL,2008,0.5539,rebuilt-EDA-precinct,precinct,True,,
1720591,Downers Grove,IL,2012,0.5047,precinct-2012,precinct,True,,
1720591,Downers Grove,IL,2016,0.5854,Fekrazad-RLCR,precinct,True,,
1720591,Downers Grove,IL,2020,0.6157,Fekrazad-RLCR,precinct,True,,
1720591,Downers Grove,IL,2024,0.6052,Metcalf+NYT,precinct,True,,
1723074,Elgin,IL,2004,0.5338,county-rescale-BG16-corr,estimated,False,3.15,
1723074,Elgin,IL,2008,0.6398,rebuilt-EDA-precinct,precinct,True,,
1723074,Elgin,IL,2012,0.5908,county-rescale-BG16-corr,estimated,False,1.74,
1723074,Elgin,IL,2016,0.6342,Fekrazad-RLCR,precinct,True,,
1723074,Elgin,IL,2020,0.6352,Fekrazad-RLCR,precinct,True,,
1723074,Elgin,IL,2024,0.5811,Metcalf+NYT,precinct,True,,
1724582,Evanston,IL,2004,0.8728,county-rescale-BG16-corr,estimated,False,3.15,
1724582,Evanston,IL,2008,0.8819,rebuilt-EDA-precinct,precinct,True,,
1724582,Evanston,IL,2012,0.8923,county-rescale-BG16-corr,estimated,False,1.74,
1724582,Evanston,IL,2016,0.9238,Fekrazad-RLCR,precinct,True,,
1724582,Evanston,IL,2020,0.9225,Fekrazad-RLCR,precinct,True,,
1724582,Evanston,IL,2024,0.9158,Metcalf+NYT,precinct,True,,
1735411,Hoffman Estates,IL,2004,0.5428,county-rescale-BG16-corr,estimated,False,3.15,
1735411,Hoffman Estates,IL,2008,0.6215,rebuilt-EDA-precinct,precinct,True,,
1735411,Hoffman Estates,IL,2012,0.5966,county-rescale-BG16-corr,estimated,False,1.74,
1735411,Hoffman Estates,IL,2016,0.6369,Fekrazad-RLCR,precinct,True,,
1735411,Hoffman Estates,IL,2020,0.6259,Fekrazad-RLCR,precinct,True,,
1735411,Hoffman Estates,IL,2024,0.5748,Metcalf+NYT,precinct,True,,
1738570,Joliet,IL,2004,0.5658,county-rescale-BG16-corr,estimated,False,3.15,
1738570,Joliet,IL,2008,0.6627,rebuilt-EDA-precinct,precinct,True,,
1738570,Joliet,IL,2012,0.6198,county-rescale-BG16-corr,estimated,False,1.74,
1738570,Joliet,IL,2016,0.6194,Fekrazad-RLCR,precinct,True,,
1738570,Joliet,IL,2020,0.6133,Fekrazad-RLCR,precinct,True,,
1738570,Joliet,IL,2024,0.5615,Metcalf+NYT,precinct,True,,
1751089,Mount Prospect,IL,2004,0.5108,county-rescale-BG16-corr,estimated,False,3.15,
1751089,Mount Prospect,IL,2008,0.5931,rebuilt-EDA-precinct,precinct,True,,
1751089,Mount Prospect,IL,2012,0.5655,county-rescale-BG16-corr,estimated,False,1.74,
1751089,Mount Prospect,IL,2016,0.6048,Fekrazad-RLCR,precinct,True,,
1751089,Mount Prospect,IL,2020,0.5955,Fekrazad-RLCR,precinct,True,,
1751089,Mount Prospect,IL,2024,0.5674,Metcalf+NYT,precinct,True,,
1751622,Naperville,IL,2004,0.468,county-rescale-BG16-corr,estimated,False,3.15,
1751622,Naperville,IL,2008,0.5453,rebuilt-EDA-precinct,precinct,True,,
1751622,Naperville,IL,2012,0.5237,county-rescale-BG16-corr,estimated,False,1.74,
1751622,Naperville,IL,2016,0.5972,Fekrazad-RLCR,precinct,True,,
1751622,Naperville,IL,2020,0.6301,Fekrazad-RLCR,precinct,True,,
1751622,Naperville,IL,2024,0.6208,Metcalf+NYT,precinct,True,,
1754820,Oak Lawn,IL,2004,0.4754,county-rescale-BG16-corr,estimated,False,3.15,
1754820,Oak Lawn,IL,2008,0.5599,rebuilt-EDA-precinct,precinct,True,,
1754820,Oak Lawn,IL,2012,0.5304,county-rescale-BG16-corr,estimated,False,1.74,
1754820,Oak Lawn,IL,2016,0.5691,Fekrazad-RLCR,precinct,True,,
1754820,Oak Lawn,IL,2020,0.5702,Fekrazad-RLCR,precinct,True,,
1754820,Oak Lawn,IL,2024,0.5201,Metcalf+NYT,precinct,True,,
1754885,Oak Park,IL,2004,0.8384,county-rescale-BG16-corr,estimated,False,3.15,
1754885,Oak Park,IL,2008,0.852,rebuilt-EDA-precinct,precinct,True,,
1754885,Oak Park,IL,2012,0.8629,county-rescale-BG16-corr,estimated,False,1.74,
1754885,Oak Park,IL,2016,0.9004,Fekrazad-RLCR,precinct,True,,
1754885,Oak Park,IL,2020,0.9084,Fekrazad-RLCR,precinct,True,,
1754885,Oak Park,IL,2024,0.9107,Metcalf+NYT,precinct,True,,
1756640,Orland Park,IL,2004,0.377,county-rescale-BG16-corr,estimated,False,3.15,
1756640,Orland Park,IL,2008,0.4708,rebuilt-EDA-precinct,precinct,True,,
1756640,Orland Park,IL,2012,0.4292,county-rescale-BG16-corr,estimated,False,1.74,
1756640,Orland Park,IL,2016,0.4544,Fekrazad-RLCR,precinct,True,,
1756640,Orland Park,IL,2020,0.4785,Fekrazad-RLCR,precinct,True,,
1756640,Orland Park,IL,2024,0.4497,Metcalf+NYT,precinct,True,,
1757225,Palatine,IL,2004,0.4985,county-rescale-BG16-corr,estimated,False,3.15,
1757225,Palatine,IL,2008,0.5748,rebuilt-EDA-precinct,precinct,True,,
1757225,Palatine,IL,2012,0.5533,county-rescale-BG16-corr,estimated,False,1.74,
1757225,Palatine,IL,2016,0.599,Fekrazad-RLCR,precinct,True,,
1757225,Palatine,IL,2020,0.6254,Fekrazad-RLCR,precinct,True,,
1757225,Palatine,IL,2024,0.6108,Metcalf+NYT,precinct,True,,
1759000,Peoria,IL,2004,0.5697,county-rescale-BG16-corr,estimated,False,3.15,
1759000,Peoria,IL,2008,0.6064,rebuilt-EDA-precinct,precinct,True,,
1759000,Peoria,IL,2012,0.5905,county-rescale-BG16-corr,estimated,False,1.74,
1759000,Peoria,IL,2016,0.6137,Fekrazad-RLCR,precinct,True,,
1759000,Peoria,IL,2020,0.631,Fekrazad-RLCR,precinct,True,,
1759000,Peoria,IL,2024,0.62,Metcalf+NYT,precinct,True,,
1765000,Rockford,IL,2004,0.581,county-rescale-BG16-corr,estimated,False,3.15,
1765000,Rockford,IL,2008,0.6311,rebuilt-EDA-precinct,precinct,True,,
1765000,Rockford,IL,2012,0.6118,county-rescale-BG16-corr,estimated,False,1.74,
1765000,Rockford,IL,2016,0.6004,Fekrazad-RLCR,precinct,True,,
1765000,Rockford,IL,2020,0.6104,Fekrazad-RLCR,precinct,True,,
1765000,Rockford,IL,2024,0.6108,Metcalf+NYT,precinct,True,,
1768003,Schaumburg,IL,2004,0.5298,county-rescale-BG16-corr,estimated,False,3.15,
1768003,Schaumburg,IL,2008,0.6225,rebuilt-EDA-precinct,precinct,True,,
1768003,Schaumburg,IL,2012,0.5843,county-rescale-BG16-corr,estimated,False,1.74,
1768003,Schaumburg,IL,2016,0.6128,Fekrazad-RLCR,precinct,True,,
1768003,Schaumburg,IL,2020,0.6076,Fekrazad-RLCR,precinct,True,,
1768003,Schaumburg,IL,2024,0.5701,Metcalf+NYT,precinct,True,,
1770122,Skokie,IL,2004,0.6696,county-rescale-BG16-corr,estimated,False,3.15,
1770122,Skokie,IL,2008,0.7229,rebuilt-EDA-precinct,precinct,True,,
1770122,Skokie,IL,2012,0.7153,county-rescale-BG16-corr,estimated,False,1.74,
1770122,Skokie,IL,2016,0.7604,Fekrazad-RLCR,precinct,True,,
1770122,Skokie,IL,2020,0.7113,Fekrazad-RLCR,precinct,True,,
1770122,Skokie,IL,2024,0.6542,Metcalf+NYT,precinct,True,,
1772000,Springfield,IL,2004,0.4801,county-rescale-BG16-corr,estimated,False,3.15,
1772000,Springfield,IL,2008,0.574,rebuilt-EDA-precinct,precinct,True,,
1772000,Springfield,IL,2012,0.5282,county-rescale-BG16-corr,estimated,False,1.74,
1772000,Springfield,IL,2016,0.5412,Fekrazad-RLCR,precinct,True,,
1772000,Springfield,IL,2020,0.5689,Fekrazad-RLCR,precinct,True,,
1772000,Springfield,IL,2024,0.5657,Metcalf+NYT,precinct,True,,
1775484,Tinley Park,IL,2004,0.4256,county-rescale-BG16-corr,estimated,False,3.15,
1775484,Tinley Park,IL,2008,0.527,rebuilt-EDA-precinct,precinct,True,,
1775484,Tinley Park,IL,2012,0.4798,county-rescale-BG16-corr,estimated,False,1.74,
1775484,Tinley Park,IL,2016,0.4983,Fekrazad-RLCR,precinct,True,,
1775484,Tinley Park,IL,2020,0.5137,Fekrazad-RLCR,precinct,True,,
1775484,Tinley Park,IL,2024,0.4908,Metcalf+NYT,precinct,True,,
1779293,Waukegan,IL,2004,0.6826,county-rescale-BG16-corr,estimated,False,3.15,
1779293,Waukegan,IL,2008,0.7634,rebuilt-EDA-precinct,precinct,True,,
1779293,Waukegan,IL,2012,0.7248,county-rescale-BG16-corr,estimated,False,1.74,
1779293,Waukegan,IL,2016,0.7801,Fekrazad-RLCR,precinct,True,,
1779293,Waukegan,IL,2020,0.7561,Fekrazad-RLCR,precinct,True,,
1779293,Waukegan,IL,2024,0.7037,Metcalf+NYT,precinct,True,,
1781048,Wheaton,IL,2004,0.4143,county-rescale-BG16-corr,estimated,False,3.15,
1781048,Wheaton,IL,2008,0.4999,rebuilt-EDA-precinct,precinct,True,,
1781048,Wheaton,IL,2012,0.442,precinct-2012,precinct,True,,
1781048,Wheaton,IL,2016,0.5594,Fekrazad-RLCR,precinct,True,,
1781048,Wheaton,IL,2020,0.5912,Fekrazad-RLCR,precinct,True,,
1781048,Wheaton,IL,2024,0.5847,Metcalf+NYT,precinct,True,,
1801468,Anderson,IN,2004,0.4945,county-rescale-BG16-corr,estimated,False,3.15,
1801468,Anderson,IN,2008,0.6138,rebuilt-HEDA-precinct,precinct,True,,
1801468,Anderson,IN,2012,0.5699,county-rescale-BG16-corr,estimated,False,1.74,
1801468,Anderson,IN,2016,0.4647,Fekrazad-RLCR,precinct,True,,
1801468,Anderson,IN,2020,0.4809,Fekrazad-RLCR,precinct,True,,
1801468,Anderson,IN,2024,0.4631,Metcalf+NYT,precinct,True,,
1805860,Bloomington,IN,2004,0.6833,county-rescale-BG16-corr,estimated,False,3.15,
1805860,Bloomington,IN,2008,0.7515,rebuilt-HEDA-precinct,precinct,True,,
1805860,Bloomington,IN,2012,0.7286,county-rescale-BG16-corr,estimated,False,1.74,
1805860,Bloomington,IN,2016,0.7735,Fekrazad-RLCR,precinct,True,,
1805860,Bloomington,IN,2020,0.795,Fekrazad-RLCR,precinct,True,,
1805860,Bloomington,IN,2024,0.7969,Metcalf+NYT,precinct,True,,
1810342,Carmel,IN,2004,0.274,county-rescale-BG16-corr,estimated,False,3.15,
1810342,Carmel,IN,2008,0.3967,rebuilt-HEDA-precinct,precinct,True,,
1810342,Carmel,IN,2012,0.3525,county-rescale-BG16-corr,estimated,False,1.74,
1810342,Carmel,IN,2016,0.4477,Fekrazad-RLCR,precinct,True,,
1810342,Carmel,IN,2020,0.5226,Fekrazad-RLCR,precinct,True,,
1810342,Carmel,IN,2024,0.526,Metcalf+NYT,precinct,True,,
1820728,Elkhart,IN,2004,0.4248,county-rescale-BG16-corr,estimated,False,3.15,
1820728,Elkhart,IN,2008,0.5933,rebuilt-HEDA-precinct,precinct,True,,
1820728,Elkhart,IN,2012,0.504,county-rescale-BG16-corr,estimated,False,1.74,
1820728,Elkhart,IN,2016,0.4578,Fekrazad-RLCR,precinct,True,,
1820728,Elkhart,IN,2020,0.4823,Fekrazad-RLCR,precinct,True,,
1820728,Elkhart,IN,2024,0.4569,Metcalf+NYT,precinct,True,,
1822000,Evansville,IN,2004,0.47,county-rescale-BG16-corr,estimated,False,3.15,
1822000,Evansville,IN,2008,0.5746,rebuilt-HEDA-precinct,precinct,True,,
1822000,Evansville,IN,2012,0.5072,county-rescale-BG16-corr,estimated,False,1.74,
1822000,Evansville,IN,2016,0.4725,Fekrazad-RLCR,precinct,True,,
1822000,Evansville,IN,2020,0.5171,Fekrazad-RLCR,precinct,True,,
1822000,Evansville,IN,2024,0.5016,Metcalf+NYT,precinct,True,,
1825000,Fort Wayne,IN,2004,0.4243,county-rescale-BG16-corr,estimated,False,3.15,
1825000,Fort Wayne,IN,2008,0.5321,rebuilt-HEDA-precinct,precinct,True,,
1825000,Fort Wayne,IN,2012,0.4789,county-rescale-BG16-corr,estimated,False,1.74,
1825000,Fort Wayne,IN,2016,0.4714,Fekrazad-RLCR,precinct,True,,
1825000,Fort Wayne,IN,2020,0.5196,Fekrazad-RLCR,precinct,True,,
1825000,Fort Wayne,IN,2024,0.5089,Metcalf+NYT,precinct,True,,
1827000,Gary,IN,2004,0.954,county-rescale-BG16-corr,estimated,False,3.15,
1827000,Gary,IN,2008,0.9701,rebuilt-HEDA-precinct,precinct,True,,
1827000,Gary,IN,2012,0.962,county-rescale-BG16-corr,estimated,False,1.74,
1827000,Gary,IN,2016,0.9473,Fekrazad-RLCR,precinct,True,,
1827000,Gary,IN,2020,0.9225,Fekrazad-RLCR,precinct,True,,
1827000,Gary,IN,2024,0.8924,Metcalf+NYT,precinct,True,,
1829898,Greenwood,IN,2004,0.2792,county-rescale-BG16-corr,estimated,False,3.15,
1829898,Greenwood,IN,2008,0.3941,rebuilt-HEDA-precinct,precinct,True,,
1829898,Greenwood,IN,2012,0.3281,county-rescale-BG16-corr,estimated,False,1.74,
1829898,Greenwood,IN,2016,0.3024,Fekrazad-RLCR,precinct,True,,
1829898,Greenwood,IN,2020,0.3645,Fekrazad-RLCR,precinct,True,,
1829898,Greenwood,IN,2024,0.3704,Metcalf+NYT,precinct,True,,
1831000,Hammond,IN,2004,0.6964,county-rescale-BG16-corr,estimated,False,3.15,
1831000,Hammond,IN,2008,0.7274,rebuilt-HEDA-precinct,precinct,True,,
1831000,Hammond,IN,2012,0.7319,county-rescale-BG16-corr,estimated,False,1.74,
1831000,Hammond,IN,2016,0.7077,Fekrazad-RLCR,precinct,True,,
1831000,Hammond,IN,2020,0.6867,Fekrazad-RLCR,precinct,True,,
1831000,Hammond,IN,2024,0.6305,Metcalf+NYT,precinct,True,,
1836000,Marion,IN,2004,0.5136,county-rescale-BG16-corr,estimated,False,3.15,
1836000,Marion,IN,2008,0.642,rebuilt-HEDA-precinct,precinct,True,,
1836000,Marion,IN,2012,0.6166,county-rescale-BG16-corr,estimated,False,1.74,
1836000,Marion,IN,2016,0.6279,Fekrazad-RLCR,precinct,True,,
1836000,Marion,IN,2020,0.6548,Fekrazad-RLCR,precinct,True,,
1836000,Marion,IN,2024,0.6407,Metcalf+NYT,precinct,True,,
1840392,Kokomo,IN,2004,0.408,county-rescale-BG16-corr,estimated,False,3.15,
1840392,Kokomo,IN,2008,0.5199,rebuilt-HEDA-precinct,precinct,True,,
1840392,Kokomo,IN,2012,0.4837,county-rescale-BG16-corr,estimated,False,1.74,
1840392,Kokomo,IN,2016,0.3794,Fekrazad-RLCR,precinct,True,,
1840392,Kokomo,IN,2020,0.3873,Fekrazad-RLCR,precinct,True,,
1840392,Kokomo,IN,2024,0.3727,Metcalf+NYT,precinct,True,,
1840788,Lafayette,IN,2004,0.4313,county-rescale-BG16-corr,estimated,False,3.15,
1840788,Lafayette,IN,2008,0.5961,rebuilt-HEDA-precinct,precinct,True,,
1840788,Lafayette,IN,2012,0.5109,county-rescale-BG16-corr,estimated,False,1.74,
1840788,Lafayette,IN,2016,0.491,Fekrazad-RLCR,precinct,True,,
1840788,Lafayette,IN,2020,0.5324,Fekrazad-RLCR,precinct,True,,
1840788,Lafayette,IN,2024,0.5393,Metcalf+NYT,precinct,True,,
1849932,Mishawaka,IN,2004,0.4594,county-rescale-BG16-corr,estimated,False,3.15,
1849932,Mishawaka,IN,2008,0.5672,rebuilt-HEDA-precinct,precinct,True,,
1849932,Mishawaka,IN,2012,0.4892,county-rescale-BG16-corr,estimated,False,1.74,
1849932,Mishawaka,IN,2016,0.4638,Fekrazad-RLCR,precinct,True,,
1849932,Mishawaka,IN,2020,0.5067,Fekrazad-RLCR,precinct,True,,
1849932,Mishawaka,IN,2024,0.4932,Metcalf+NYT,precinct,True,,
1851876,Muncie,IN,2004,0.5331,county-rescale-BG16-corr,estimated,False,3.15,
1851876,Muncie,IN,2008,0.6613,rebuilt-HEDA-precinct,precinct,True,,
1851876,Muncie,IN,2012,0.6166,county-rescale-BG16-corr,estimated,False,1.74,
1851876,Muncie,IN,2016,0.5406,Fekrazad-RLCR,precinct,True,,
1851876,Muncie,IN,2020,0.5471,Fekrazad-RLCR,precinct,True,,
1851876,Muncie,IN,2024,0.535,Metcalf+NYT,precinct,True,,
1871000,South Bend,IN,2004,0.646,county-rescale-BG16-corr,estimated,False,3.15,
1871000,South Bend,IN,2008,0.7249,rebuilt-HEDA-precinct,precinct,True,,
1871000,South Bend,IN,2012,0.6726,county-rescale-BG16-corr,estimated,False,1.74,
1871000,South Bend,IN,2016,0.663,Fekrazad-RLCR,precinct,True,,
1871000,South Bend,IN,2020,0.6841,Fekrazad-RLCR,precinct,True,,
1871000,South Bend,IN,2024,0.6564,Metcalf+NYT,precinct,True,,
1875428,Terre Haute,IN,2004,0.5364,county-rescale-BG16-corr,estimated,False,3.15,
1875428,Terre Haute,IN,2008,0.6349,rebuilt-HEDA-precinct,precinct,True,,
1875428,Terre Haute,IN,2012,0.5727,county-rescale-BG16-corr,estimated,False,1.74,
1875428,Terre Haute,IN,2016,0.4988,Fekrazad-RLCR,precinct,True,,
1875428,Terre Haute,IN,2020,0.5109,Fekrazad-RLCR,precinct,True,,
1875428,Terre Haute,IN,2024,0.4974,Metcalf+NYT,precinct,True,,
1901855,Ames,IA,2004,0.5938,county-rescale-BG16-corr,estimated,False,3.15,
1901855,Ames,IA,2008,0.6311,rebuilt-EDA-rescaled,precinct,True,,
1901855,Ames,IA,2012,0.6344,county-rescale-BG16-corr,estimated,False,1.74,
1901855,Ames,IA,2016,0.6468,Fekrazad-RLCR,precinct,True,,
1901855,Ames,IA,2020,0.6818,Fekrazad-RLCR,precinct,True,,
1901855,Ames,IA,2024,0.6358,Metcalf+NYT,precinct,True,,
1912000,Cedar Rapids,IA,2004,0.5918,county-rescale-BG16-corr,estimated,False,3.15,
1912000,Cedar Rapids,IA,2008,0.6419,rebuilt-EDA-rescaled,precinct,True,,
1912000,Cedar Rapids,IA,2012,0.6305,county-rescale-BG16-corr,estimated,False,1.74,
1912000,Cedar Rapids,IA,2016,0.5977,Fekrazad-RLCR,precinct,True,,
1912000,Cedar Rapids,IA,2020,0.6224,Fekrazad-RLCR,precinct,True,,
1912000,Cedar Rapids,IA,2024,0.5999,Metcalf+NYT,precinct,True,,
1916860,Council Bluffs,IA,2004,0.4572,county-rescale-BG16-corr,estimated,False,3.15,
1916860,Council Bluffs,IA,2008,0.5333,rebuilt-EDA-rescaled,precinct,True,,
1916860,Council Bluffs,IA,2012,0.5237,county-rescale-BG16-corr,estimated,False,1.74,
1916860,Council Bluffs,IA,2016,0.4419,Fekrazad-RLCR,precinct,True,,
1916860,Council Bluffs,IA,2020,0.4723,Fekrazad-RLCR,precinct,True,,
1916860,Council Bluffs,IA,2024,0.4546,Metcalf+NYT,precinct,True,,
1919000,Davenport,IA,2004,0.5745,county-rescale-BG16-corr,estimated,False,3.15,
1919000,Davenport,IA,2008,0.626,rebuilt-EDA-rescaled,precinct,True,,
1919000,Davenport,IA,2012,0.6287,county-rescale-BG16-corr,estimated,False,1.74,
1919000,Davenport,IA,2016,0.5759,Fekrazad-RLCR,precinct,True,,
1919000,Davenport,IA,2020,0.5803,Fekrazad-RLCR,precinct,True,,
1919000,Davenport,IA,2024,0.5377,Metcalf+NYT,precinct,True,,
1921000,Des Moines,IA,2004,0.6342,county-rescale-BG16-corr,estimated,False,3.15,
1921000,Des Moines,IA,2008,0.6737,rebuilt-EDA-rescaled,precinct,True,,
1921000,Des Moines,IA,2012,0.6779,county-rescale-BG16-corr,estimated,False,1.74,
1921000,Des Moines,IA,2016,0.6743,Fekrazad-RLCR,precinct,True,,
1921000,Des Moines,IA,2020,0.6776,Fekrazad-RLCR,precinct,True,,
1921000,Des Moines,IA,2024,0.6565,Metcalf+NYT,precinct,True,,
1922395,Dubuque,IA,2004,0.621,county-rescale-BG16-corr,estimated,False,3.15,
1922395,Dubuque,IA,2008,0.64,rebuilt-EDA-rescaled,precinct,True,,
1922395,Dubuque,IA,2012,0.6263,county-rescale-BG16-corr,estimated,False,1.74,
1922395,Dubuque,IA,2016,0.5627,Fekrazad-RLCR,precinct,True,,
1922395,Dubuque,IA,2020,0.5596,Fekrazad-RLCR,precinct,True,,
1922395,Dubuque,IA,2024,0.5289,Metcalf+NYT,precinct,True,,
1938595,Iowa City,IA,2004,0.7186,county-rescale-BG16-corr,estimated,False,3.15,
1938595,Iowa City,IA,2008,0.7533,rebuilt-EDA-rescaled,precinct,True,,
1938595,Iowa City,IA,2012,0.7465,county-rescale-BG16-corr,estimated,False,1.74,
1938595,Iowa City,IA,2016,0.7833,Fekrazad-RLCR,precinct,True,,
1938595,Iowa City,IA,2020,0.807,Fekrazad-RLCR,precinct,True,,
1938595,Iowa City,IA,2024,0.7732,Metcalf+NYT,precinct,True,,
1973335,Sioux City,IA,2004,0.532,county-rescale-BG16-corr,estimated,False,3.15,
1973335,Sioux City,IA,2008,0.5335,rebuilt-EDA-rescaled,precinct,True,,
1973335,Sioux City,IA,2012,0.5484,county-rescale-BG16-corr,estimated,False,1.74,
1973335,Sioux City,IA,2016,0.4451,Fekrazad-RLCR,precinct,True,,
1973335,Sioux City,IA,2020,0.4724,Fekrazad-RLCR,precinct,True,,
1973335,Sioux City,IA,2024,0.4352,Metcalf+NYT,precinct,True,,
1982425,Waterloo,IA,2004,0.6112,county-rescale-BG16-corr,estimated,False,3.15,
1982425,Waterloo,IA,2008,0.656,rebuilt-EDA-rescaled,precinct,True,,
1982425,Waterloo,IA,2012,0.6537,county-rescale-BG16-corr,estimated,False,1.74,
1982425,Waterloo,IA,2016,0.6017,Fekrazad-RLCR,precinct,True,,
1982425,Waterloo,IA,2020,0.6005,Fekrazad-RLCR,precinct,True,,
1982425,Waterloo,IA,2024,0.5542,Metcalf+NYT,precinct,True,,
1983910,West Des Moines,IA,2004,0.4893,county-rescale-BG16-corr,estimated,False,3.15,
1983910,West Des Moines,IA,2008,0.5192,rebuilt-EDA-rescaled,precinct,True,,
1983910,West Des Moines,IA,2012,0.5299,county-rescale-BG16-corr,estimated,False,1.74,
